"FSC-A","SSC-A","Comp-APC-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
86417.5,83386,14.7969,280.603,60.2301,0.22229
93133.1,70165.8,2.35753,315.898,73.4543,0.222983
80800.7,59217.3,10.1528,208.932,71.0499,0.223151
121621,56529.6,11.165,257.649,80.7908,0.223804
59824.2,46484.5,-7.70879,166.741,83.3605,0.22442
112310,54555.4,37.021,280.815,134.793,0.224941
56696.9,48052.3,-7.78538,153.672,70.5155,0.22514
61199.7,72153.7,3.46175,263.166,127.864,0.226396
97018.6,87540.4,-9.02079,372.785,101.844,0.22868
63810.4,58009.5,-9.36609,206.793,98.4279,0.228909
43690.1,34320.5,9.63169,184.294,87.246,0.231059
81405.1,62024.9,-0.111227,436.11,215.582,0.23234
123953,57645.3,-2.32132,322.135,159.827,0.232738
56701.5,37563.7,-0.680348,128.035,60.2968,0.232943
89367.2,73489.7,10.0979,376.883,186.766,0.234551
77009.1,60719.7,4.48385,246.744,93.0368,0.234808
43477.1,26285.7,1.95516,143.53,36.7225,0.235299
90718.8,37292.1,1.46496,234.898,70.4487,0.23592
117241,66490.2,1.68041,352.671,165.354,0.23739
96158.8,77383.2,33.8441,429.091,180.026,0.23822
97190.5,43468.5,10.2379,211.854,84.4144,0.239518
126723,71432.8,-8.73833,409.159,203.775,0.240179
107903,53228.8,9.95869,287.297,101.91,0.241238
89863.8,49242.9,-8.2243,303.686,96.7848,0.242661
40988.4,49016.3,-5.45654,122.91,41.2635,0.242983
94612.2,53056.6,36.3802,307.479,88.4967,0.245062
120305,49386.4,18.4575,387.36,176.848,0.246249
60833.9,32552,-4.0561,159.635,72.1853,0.246678
77313.4,79140,-4.04643,242.703,116.408,0.248673
75367.8,52718.6,12.575,252.128,99.7421,0.250502
132215,70992,-4.03148,357.758,145.236,0.251202
82467.3,42061.9,-19.1942,229.855,82.504,0.251575
64637.1,85324,13.8703,275.596,87.7068,0.2533
63173.1,57480,7.60403,197.802,83.9534,0.254462
80215.5,83248.4,-3.11837,289.762,187.413,0.255008
90794.5,46831.1,2.81394,186.368,62.2337,0.257341
111532,91430.2,-0.84249,388.123,88.6942,0.258915
85857.8,42296,-3.88255,178.138,55.0875,0.258995
42278,58674.5,3.73443,191.516,94.9439,0.259582
92512.4,78841.9,41.7573,290.396,97.0477,0.261723
69730.6,25550.9,0.0866326,140.722,68.9794,0.261936
81576.4,82951.1,-6.42694,302.773,104.668,0.262972
52280.5,35196.5,3.02845,180.644,65.6399,0.262988
46479.6,46932.1,-14.3392,175.774,68.779,0.264004
53409,39178.2,24.0546,136.111,60.8979,0.264542
42623.8,41424.7,27.0301,184.437,90.8659,0.265329
102610,56581.3,13.5158,238.518,79.143,0.266953
84480.9,73512.7,-4.10573,313.443,105.981,0.267726
54599,36439.1,-1.921,187.512,76.5715,0.268279
55014.4,70014.7,5.43951,223.884,134.989,0.273782
83109.1,45051,18.368,263.449,80.1976,0.27521
70538.6,48356.9,9.0234,223.386,62.3673,0.276012
71388.6,61275.4,11.2731,319.823,92.379,0.277198
52022.3,56057.3,10.4746,198.802,78.1541,0.280713
47125.6,41737,9.62941,121.683,115.294,0.283834
107217,89987.4,-1.91469,301.86,163.209,0.284836
73180,89656.2,22.4802,266.134,114.311,0.287686
76408.7,34124.9,-3.39216,233.194,88.5626,0.289279
70867.7,51310,-1.56055,208.433,82.5699,0.289441
40413.8,39393.4,8.48523,206.08,87.8385,0.290276
69031.8,32015,9.49279,169.108,78.0222,0.291988
91307.4,64405.5,2.87211,170.327,97.5735,0.292531
64144.8,44835.2,16.7478,221.75,109.262,0.294458
52160.8,37276.6,8.58735,136.111,115.818,0.295549
109206,57427.2,-1.58915,303.827,69.7808,0.298168
89141.5,77706.8,0.289938,319.052,168.798,0.299058
104387,64046.4,-14.3961,360.474,140.604,0.300283
82527.9,55814.3,4.21861,252.836,109.458,0.301484
53817.7,40579.2,11.1154,120.672,100.53,0.302566
45219.3,57167.6,5.087,238.66,118.308,0.304039
85683.6,69171.9,4.55323,150.149,59.8293,0.304375
63685.8,69623,26.5098,214.774,114.966,0.307856
97662.2,39825.5,47.1542,282.436,80.1976,0.308562
68277.8,59409.2,11.6425,136.688,32.1149,0.30874
54308.7,42804.6,4.2357,153.888,124.069,0.309371
75120.1,49866.3,-1.4319,230.708,61.4322,0.31134
84969,55480.7,19.6552,265.852,136.491,0.311745
115265,60370.2,0.289094,355.599,168.863,0.312962
67231,83978.3,18.1178,281.379,183.073,0.315515
131312,67113.2,-0.186921,370.422,141.779,0.31564
62697.5,56498.6,39.0276,214.276,147.714,0.317111
64764,50634.2,-2.69915,239.228,68.9794,0.320616
48389.8,28172.5,8.72738,157.84,53.2843,0.327654
85447.5,48999.9,1.26115,225.946,94.0891,0.32793
78773.5,48074,21.0509,167.817,84.8755,0.329358
78375.1,51875.1,0.83889,257.013,142.496,0.332562
82570.3,30152.4,-0.0537968,140.65,35.988,0.333871
67097.5,54568.7,12.2835,193.588,74.3894,0.334302
76896.2,56640.4,-5.16012,305.442,78.4178,0.334978
86664,41952.5,-25.0441,210.072,67.8439,0.336837
76199.5,87066.3,9.87211,295.954,164.314,0.33793
65779,36327.8,13.8261,230.495,126.948,0.340028
76279.8,32137.2,6.87138,162.723,36.7893,0.340271
82873.5,37198.3,-0.649564,154.966,85.7975,0.341532
59714,41280.9,1.38022,200.087,76.9672,0.342965
44579.5,39639.5,-2.18258,197.945,62.9684,0.344065
66873.9,28462.3,5.18219,178.925,27.3739,0.345173
55431.2,65866.6,18.182,219.046,130.349,0.346305
97035.1,51379.5,4.26089,291.24,142.04,0.34675
87395.6,57852.6,-9.18586,302.07,152.015,0.348892
80471.1,64317.1,8.45933,190.372,113.721,0.34967
45364.5,26048.2,15.1971,91.2099,41.397,0.350245
81902.8,41794.5,15.0205,165.593,102.764,0.350326
71280.2,73612.1,35.4549,282.436,139.755,0.351506
111391,75992,26.567,347.162,150.386,0.352149
61699.7,33692.5,26.3986,161.215,91.6554,0.352709
101343,62584.6,5.59004,247.666,87.5752,0.353115
95459,62543.2,24.0029,288.283,136.556,0.353245
82315.7,84553.7,6.66138,284.902,140.539,0.354417
58968,70060.9,24.9912,191.373,120.273,0.354905
105687,52990.7,22.2998,310.777,96.3246,0.355549
52883.4,47514.9,-2.8554,223.244,47.2738,0.356543
65203,61034.6,-2.81043,185.939,6.34214,0.357106
73510.1,52591.4,26.1486,219.117,126.817,0.357441
41077.5,49194.5,10.7354,173.266,81.9769,0.358238
79057.2,32464.3,-5.695,178.496,37.1232,0.358674
63201.9,51719.1,4.08657,124.066,28.0417,0.358988
89830.1,28635.6,3.81005,200.372,116.998,0.36011
112245,51246,24.3179,271.22,128.256,0.360176
53447.3,32699.2,2.46709,162.077,100.859,0.363443
67844.3,29990.3,21.7019,180.787,102.501,0.363809
44178.7,44859.5,4.07965,147.56,96.2589,0.363987
104746,63400.6,-7.70831,588.978,143.279,0.364947
71395.6,41141.2,17.3053,268.819,146.018,0.367454
70631.2,41227.7,-18.1233,157.696,67.5768,0.368404
64866.5,33145.8,-4.29341,196.16,116.67,0.368657
132787,51093.6,12.8367,321.154,123.415,0.369938
121212,55003.7,1.21329,311.058,97.7707,0.371466
70751,87656.4,4.69972,212.21,128.191,0.373959
65295.4,40848.4,-5.10573,208.433,100.465,0.378228
77958.6,33671.6,4.4813,170.829,53.4179,0.378904
88117.6,83657.2,-19.1474,239.795,123.873,0.379065
44094.4,44608.4,-5.90138,159.276,90.4711,0.379316
63831.5,30965.8,-4.95987,177.35,74.2558,0.382595
117753,88243.6,13.5545,354.623,108.015,0.384227
93297.6,73536.5,-8.66537,330.535,123.219,0.385316
63660.1,59393.4,19.9081,203.084,136.948,0.388164
46324.7,50205.6,7.39909,202.442,87.7727,0.39145
117886,46677.5,12.3044,267.83,60.8311,0.392417
56327.3,40316.6,17.6442,230.637,80.1317,0.392791
124109,83523.1,10.7736,350.51,146.736,0.393213
88033.5,39760.2,-1.79235,213.278,96.6533,0.399555
95583.2,57900.9,3.84216,247.17,62.768,0.402623
123928,47963.4,19.4528,367.293,160.022,0.407419
46712.5,34254.9,4.96717,107.875,71.7846,0.408426
55740.3,43290,19.1763,205.081,185.276,0.409892
56371.1,60367.6,8.28386,207.221,147.127,0.410511
102831,55873.9,9.55642,214.489,85.0731,0.410838
49021.4,44106.6,13.412,156.619,63.2355,0.411811
58862.6,73709.5,2.88497,234.685,192.139,0.413297
91974.6,86525.1,11.823,280.956,101.844,0.41366
102850,90880.2,3.79509,395.95,146.018,0.414138
127692,60502.1,-6.55772,300.595,103.486,0.414948
90194.9,81537.2,-0.853431,349.394,121.386,0.416221
67133,35652.6,-0.629122,201.871,56.3564,0.416625
124808,80270.8,3.4728,422.477,127.014,0.416779
79128.9,51084.3,2.93758,273.973,80.5931,0.417463
98005.5,79421.7,20.5607,349.813,110.639,0.41973
77201.7,32880.6,8.48388,197.088,24.2356,0.420291
62155,47999,13.114,238.092,129.956,0.421341
61828.6,44266,3.98674,186.869,35.7208,0.422885
121879,58826,12.0556,279.757,91.9186,0.425529
130039,77750,2.92333,362.005,117.522,0.426906
51024.9,45611.7,12.8919,145.617,87.3118,0.427183
76069,74741.1,9.86373,335.779,113.196,0.428625
88840.3,58699.4,38.2222,323.676,106.112,0.430038
117255,66859.5,27.5232,346.534,164.444,0.434218
81124.9,47051.6,8.49769,168.965,110.77,0.43579
74129.1,42668.4,9.52572,188.013,59.5622,0.43647
68701.7,32381.6,-1.40914,141.442,33.4504,0.437036
52236.8,64594.3,9.37672,144.466,67.0425,0.438137
105376,50222.5,5.52467,306.566,80.659,0.439531
65478.2,66605.3,7.50822,302.07,139.103,0.439926
49957.5,46615.7,-1.78013,176.06,50.7465,0.442011
65103.3,38302,-4.12448,120.238,51.214,0.444931
72492.2,84124.1,19.6764,320.384,142.822,0.445507
45500.6,25125.7,4.68647,91.2099,65.5063,0.447322
54976.8,62506.5,9.04405,192.731,112.541,0.448488
93450.1,34806.1,1.60317,198.588,115.556,0.448541
50681.5,27305.5,12.0176,150.94,55.0207,0.452217
49237.2,54761.4,1.65724,155.685,87.5093,0.453239
95069,39128.7,-6.63794,202.299,83.4264,0.454115
64379.7,59650.6,-10.1862,205.224,79.077,0.455421
97249.5,53066,8.64891,285.748,63.3023,0.456935
54000.4,55332.2,-3.30585,222.817,89.4182,0.457638
92707.6,77609.9,4.67582,356.713,141.974,0.462158
54504.6,55638.8,13.8003,186.94,77.165,0.462825
96411.2,73827.9,15.7056,278.558,133.682,0.463885
83181.7,61198.8,1.20037,264.085,134.597,0.469467
68950.6,58098.3,0.0683989,261.257,70.382,0.471052
77711.4,66651.7,33.026,220.967,95.6014,0.472935
55830.2,54776,0.354324,204.439,92.1817,0.474472
54245.1,31223.4,14.7189,140.938,54.2861,0.475233
90531.2,37297.4,11.8122,227.012,90.7343,0.479138
40605.8,40324.8,13.5068,128.252,63.9034,0.479475
47443.3,54054.8,22.7478,164.517,109.655,0.480946
90552.8,46088.1,-2.69947,263.449,117.718,0.481056
73142.9,75376.2,16.0138,296.587,125.902,0.482021
53582.3,49124,17.9003,206.65,108.212,0.483815
61513.2,40099.5,18.2047,210.143,72.8532,0.484415
57002.7,46856.9,18.3795,199.516,83.2946,0.48551
60245.4,77856.2,12.6882,280.462,154.75,0.486571
91218.4,53011,-7.26543,294.336,60.4972,0.487454
73336,68004.2,20.0397,194.017,75.0545,0.491513
92443.5,39669.7,4.62458,229.002,86.1926,0.492953
79145.6,56356.3,-8.68089,301.157,120.665,0.493382
84637.1,80684.9,13.0571,344.44,138.319,0.496751
52633.2,38169.9,-2.40888,126.375,57.8925,0.496798
121411,60649.2,-1.80252,396.573,166.524,0.4985
71724.1,89294,6.95961,281.872,105.652,0.500379
92458.7,57063.9,-0.52501,322.765,80.1976,0.502114
51718.6,74352.8,14.9402,220.398,132.832,0.504109
58870.2,52671.1,4.17259,257.579,77.165,0.505394
102882,72259.4,27.2027,392.28,125.378,0.506882
111756,65132.5,35.2312,386.597,121.124,0.509263
101165,85988.2,3.46293,323.956,175.55,0.511061
82032.7,43782.3,-1.82431,201.3,57.8925,0.51151
119056,53623.2,1.17624,284.198,104.602,0.513288
51153.9,63225.8,24.8499,191.659,139.103,0.51383
41711.1,48802.8,5.13821,136.472,58.6272,0.5145
72383.5,39214,3.90861,168.248,41.7309,0.514964
76906.2,45494.8,-11.7421,168.75,52.6165,0.515949
60647.3,24474.5,-4.1366,136.688,97.1134,0.517068
68240.9,58132.7,32.9981,255.88,85.7975,0.51719
47789.1,48981.3,13.6802,165.809,74.4608,0.517956
76169.9,55559.1,-5.60369,193.946,78.8133,0.518919
72047.7,45735.4,-0.0573989,138.417,48.2087,0.524627
36647.8,46010.4,10.1515,197.088,83.097,0.525648
42167.3,51786.5,23.8492,156.259,112.541,0.527454
64607.9,45997.3,2.39569,212.281,102.37,0.529754
68685.1,86114.9,-4.63763,334.521,120.665,0.530858
112196,58631.4,7.67374,335.15,146.279,0.533858
38680.3,37765.3,1.38957,161.646,64.3041,0.533925
49256,55441.4,14.3817,153.097,100.136,0.535472
54249.1,65631.6,8.53329,253.898,143.866,0.536741
70572.3,55008.6,18.0237,226.657,78.8133,0.537048
118039,75411.2,10.3447,402.316,175.745,0.538148
49570,68298.3,22.5058,279.334,140.212,0.539172
77123.8,66094.3,64.7535,286.945,178.859,0.539958
122568,49400.9,-0.702897,308.321,77.9563,0.541243
99529.6,84642.2,9.8342,323.326,131.395,0.542756
38289.8,43166.9,17.9389,185.367,93.2999,0.543273
103903,47174,7.87353,365.833,95.0755,0.543489
54276.2,40774.4,-6.47239,150.221,48.2087,0.543755
55403.5,47733.4,12.2136,177.421,75.7801,0.547107
64291.6,31143.7,13.9403,157.409,38.5255,0.547358
95038.5,53236,1.83334,268.042,69.9812,0.547584
92839.8,34381.5,-2.15699,190.515,79.7362,0.548648
48420.5,43060.9,19.8999,133.3,53.9522,0.549406
46352.3,54512,7.50512,163.225,123.415,0.549539
85889.7,71238.4,-3.17569,333.682,113.131,0.550299
44242,54750.7,6.12236,167.961,102.37,0.550993
54469.1,69806.5,1.23527,264.226,151.819,0.553002
128646,53674.3,-17.5387,328.926,82.5699,0.553216
51312.4,49617.1,26.3297,208.433,116.867,0.553377
57180.8,46773.2,19.8263,198.088,115.359,0.554938
77000.2,58188.1,31.1896,205.224,161.193,0.556007
79446.8,52266.5,-0.0507196,270.584,95.47,0.557745
78209.2,29929.3,4.11946,186.368,81.2521,0.558235
85414.9,81490.2,-2.70619,313.233,200.674,0.559139
76470.5,49890.3,1.03332,251.137,151.428,0.559382
113274,57421,-0.225545,302,120.862,0.561351
92475.5,35095.5,33.2555,221.465,69.9812,0.561566
97700.9,46085.9,14.909,169.252,39.6608,0.562441
121048,79628.5,-3.8618,372.368,117.194,0.563002
56000.8,57203.3,-1.64735,251.774,119.225,0.563176
40848.1,35877.1,6.6488,72.2776,57.8925,0.56406
113769,66383.6,4.92057,310.286,158.981,0.564128
38276.6,41371,6.83273,126.592,55.6886,0.565005
91129,78287.9,-18.7166,311.83,64.5045,0.565414
39985.8,44525.4,4.13234,198.588,120.076,0.566008
93350,90457.4,6.95936,395.743,181.323,0.566304
45811,27159.7,12.1579,122.983,48.2087,0.566552
58066.7,43846.8,17.019,254.96,116.277,0.566625
59833,24441.2,-9.92843,112.071,92.971,0.568997
73316.7,72340.7,9.23515,419.512,129.695,0.569888
50497.6,48979,47.6888,243.271,74.9225,0.570478
70456.8,73495.8,-0.376568,223.599,68.779,0.571037
66266.7,58024.1,11.8357,153.744,53.084,0.5712
106277,52213.1,-25.1973,240.434,90.8659,0.571311
109152,57048.6,15.301,341.019,124.986,0.57232
84797.5,57019.6,10.4063,254.04,107.293,0.573774
49275.8,44834.2,19.2742,113.517,66.241,0.574564
49942.1,49740.1,7.41111,162.005,51.0136,0.575237
86946.1,85728.7,-3.74502,340.391,160.672,0.575523
67762.3,42621.2,2.32999,184.58,123.349,0.575863
106938,59174.7,-1.55706,359.151,151.624,0.575882
100848,69433.1,8.86856,273.973,130.022,0.57762
94880.6,48346.7,1.19238,219.9,79.4726,0.578081
75895.4,83791.9,25.131,280.11,169.253,0.578281
107537,56608.4,-7.85765,336.758,124.789,0.579121
80060.5,41612.8,1.82153,255.597,130.61,0.580042
44330.3,40675.1,0.240666,142.234,112.869,0.58036
55281,59544.3,7.56773,187.799,98.6908,0.580664
87678.3,73779.7,9.45506,311.62,124.724,0.581308
81745.1,40143,-5.60851,244.972,120.404,0.58293
79331.2,82400.1,16.0987,299.751,171.136,0.583352
73424.2,30963.2,-1.17521,198.731,86.6535,0.583629
46341.7,55506.4,35.2979,204.368,143.866,0.584583
80463.9,45540.8,18.9632,248.658,161.843,0.585914
58552.2,33961.7,4.0852,215.7,83.8875,0.586892
101204,70181.3,11.3561,518.904,221.38,0.587537
51064.2,30043.6,8.59728,210.143,51.3476,0.590041
62560.9,64989.1,23.652,239.511,119.749,0.590752
53987.7,61595.3,0.419364,197.945,95.1412,0.591644
58311.7,39565,14.5129,192.088,86.0609,0.591898
38498.6,43399.6,2.54387,152.81,63.1019,0.593897
67219.3,38197,-23.0604,191.373,46.4056,0.594534
91139,88774.4,-10.2501,267.83,117.718,0.594622
92680.6,43011.2,13.3107,259.206,90.9317,0.595088
