"FSC-A","SSC-A","Comp-APC-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
66960.6,74455.2,57.743,294.759,199.447,0.100285
104446,50439.3,-7.80288,327.596,105.587,0.103004
67860.3,72420.1,0.847448,296.447,169.707,0.103932
49249.7,49691.6,1.67709,189.515,113.852,0.105131
63247.2,51756.1,6.35185,4623.28,108.605,0.106769
39667.5,45037,3.25566,204.725,107.884,0.10741
57146.6,84071.7,23.8334,295.251,125.705,0.108368
58086.5,50762.4,1.7765,281.59,134.074,0.109246
86386.3,50344.8,0.814525,367.989,172.24,0.109368
71252.5,47438,-6.47724,536.585,82.3064,0.112314
106541,43703.5,11.6453,431.225,155.336,0.113483
80143,35216.9,-11.7075,236.389,154.88,0.113693
45291.3,45684.9,26.458,137.264,67.176,0.113824
112139,41708.3,2.58006,343.603,131.983,0.114471
48085.6,58039.8,128.342,236.176,128.256,0.116511
85210.4,34086.4,4.98005,213.207,86.7193,0.117383
39789.7,41774.3,24.3272,239.866,147.453,0.118009
68766.7,27094.9,48.1158,179.069,81.911,0.118768
86575.6,38949.7,10.3068,254.394,110.967,0.118857
109946,48119,43.999,352.114,139.69,0.11932
91041.1,39116,-3.91669,185.51,46.4724,0.119383
90123.4,45848.4,109.198,286.523,102.107,0.12041
94013.9,38636.8,-8.3353,251.208,64.1038,0.12335
39840.4,34493.5,26.6703,68.8211,34.9195,0.126705
52576,51366.7,21.6706,214.917,100.925,0.128477
83171.9,50736.4,12.9299,268.889,128.191,0.129652
72239.5,76572.4,30.8886,251.845,144.519,0.13049
82364.9,31728.2,-3.99986,209.074,94.0891,0.130624
66481,45162.4,92.5146,272.773,138.189,0.131669
60421.1,82000.2,26.3029,345.906,186.636,0.131699
46007.2,24010.6,-3.96946,146.769,58.0261,0.13275
81582.8,56336.3,3.28362,285.607,125.64,0.135402
107124,57458.8,7.0875,316.459,127.668,0.135775
40289.4,35991.2,22.456,163.369,96.2589,0.136378
44243.2,42143.7,19.9612,179.14,116.932,0.137072
56745.8,56993.4,8.92396,256.234,121.778,0.137685
76897.8,81538.8,52.7643,361.936,226.208,0.137904
106241,54317.1,0.503712,371.882,112.541,0.139717
43016.5,59646.2,20.6811,356.644,165.094,0.142889
123251,59427.2,-11.1029,428.884,254.513,0.142906
128374,56788.2,87.8899,488.705,181.452,0.143132
45871.3,39322.4,-0.868419,163.584,70.7827,0.143469
79529.9,39127.4,-3.51851,203.726,72.0517,0.1435
63423,51021.6,-6.51109,214.632,118.635,0.145692
108122,67234.1,12.1372,374.244,133.421,0.14618
97560.1,48102.2,-5.88079,252.341,126.359,0.14631
102164,45479.1,10.3492,355.18,135.576,0.146487
117366,56406.5,32.0846,403.077,168.018,0.146556
73620.2,36014.8,19.4257,208.29,70.5155,0.146589
94742,61642.7,150.442,455.818,156.117,0.147236
48397.9,65525.7,18.9354,195.946,112.213,0.149483
50896.3,47114.5,364.59,167.602,109.983,0.150208
127939,55975.9,48.7612,417.443,195.567,0.151904
89443.5,38623,-3.36558,345.766,153.969,0.152299
105510,67355.6,694.969,393.596,148.691,0.152622
72830.8,42178.4,-11.7955,301.789,161.648,0.152832
50917.2,64921.1,156.267,236.46,178.21,0.153897
49747.2,61098.1,432.034,205.438,140.082,0.153944
109387,79295.9,-55.404,382.575,147.388,0.154001
66421,51070.3,380.031,214.204,95.6672,0.154309
62588.6,57571.1,47.2967,224.595,89.1549,0.154578
100138,47361.2,-21.1259,385.419,144.91,0.154634
81297.9,49798.3,0.584037,287.931,94.4179,0.156988
102224,57973.3,-3.13857,354.344,188.967,0.157593
102787,71245.6,77.5596,376.744,107.556,0.157932
50175.5,63618.8,-8.67372,269.454,146.345,0.158725
46687.4,55216.4,0.0536243,172.621,87.4435,0.15917
109454,67416.5,17.5741,407.915,165.159,0.159816
101258,61154,-4.43055,350.719,89.7472,0.159975
81981,43445.3,45.9909,235.04,101.976,0.160943
74950.9,45006.8,15.4969,300.103,97.9679,0.160973
86206,47920.3,3.26816,273.055,134.793,0.161146
87566.9,60523.6,-0.200279,274.678,154.75,0.16251
97100.6,90956.4,14.3215,487.273,244.131,0.163292
67401.9,32855.8,365.879,195.16,91.6554,0.163394
121632,57037.6,15.7146,460.478,192.721,0.164849
98361.9,56412.8,-7.58346,419.029,197.378,0.166071
95629.2,42461.4,29.0852,289.48,179.702,0.168663
59919.2,50573,-2.18716,232.626,100.793,0.168818
117829,52626.3,-0.0956073,343.882,162.623,0.16979
74523.7,69031.3,-0.861653,413.44,201.644,0.170262
125955,51025.6,80.8121,429.848,100.136,0.170949
63270.2,38700.2,20.3854,185.724,120.142,0.172995
65121.6,51330.9,-1.74608,278.065,85.5999,0.173429
69910,50130.6,-10.0794,298.275,112.082,0.174516
79048.8,84413.1,139.375,297.853,146.475,0.175297
77064.7,49582.8,15.4807,360.056,166.914,0.177711
78508.3,50944.7,7.42628,328.086,268.839,0.178697
98229.6,33329.6,51.8203,275.031,143.475,0.180388
68806.7,69702.7,42.8597,492.591,175.55,0.180537
56974,60775.1,34.8466,295.181,122.826,0.182375
69776.2,42150.4,7.68484,333.402,129.499,0.183917
81579.3,79999.1,298.927,321.855,163.144,0.188831
99773.4,73095.9,8.36424,461.506,164.834,0.189237
100392,48670.6,166.975,397.681,189.226,0.197637
41052.4,47159.9,13.0002,172.263,82.9652,0.205639
106238,39401.7,18.9023,303.054,90.8659,0.207094
117322,42359.8,5.09422,382.783,169.513,0.20979
94792.8,35503.5,-7.81149,274.184,91.2607,0.210099
48903.6,60832,55.0685,219.829,84.8096,0.210653
64877,62560.8,108.258,26346,154.945,0.213641
89222,40851,-3.29606,301.087,141.126,0.214635
72072.2,45263.8,7.64904,293.633,100.399,0.226382
103086,42426.5,18.869,286.664,93.4314,0.228868
84710.9,39054,-8.32251,258.498,104.34,0.229616
78672.4,58177,10.6836,350.859,137.732,0.233157
98910.7,54163.3,3.39631,346.743,132.898,0.234603
41236.7,48938.4,135.577,224.453,106.046,0.235644
87262.4,70414.9,1.6725,468.967,205.777,0.237605
52542.1,50821.6,45.3667,238.944,153.969,0.238041
54955.1,34936.5,10.2233,239.299,117.391,0.23972
119228,56169.1,19.7877,416.477,126.294,0.245162
106728,52240.1,12.5484,336.618,161.518,0.246252
105074,55786.9,97.1073,418.133,237.521,0.248019
46179.6,23866.4,4.83093,159.348,50.4126,0.248538
61118.8,51930.3,12.5556,291.522,145.04,0.249002
105083,40676,4.99765,271.078,81.3839,0.249183
58786.9,78397.8,8.1711,270.443,151.819,0.250729
114071,89694.9,-7.34325,537.126,197.637,0.253687
48001.9,58610.8,17.1612,171.761,45.6042,0.254726
129032,55662.4,2454.02,353.229,145.627,0.255291
65567.3,42084.4,57.0498,194.017,87.5752,0.25605
66517.5,49419.8,25.6823,214.276,114.901,0.257565
132670,73834.4,-25.157,589.179,222.668,0.257933
101169,52285.1,3.24037,318.982,124.986,0.258046
72681.9,37909.8,-2.10412,239.086,146.866,0.259429
61759.1,32803.7,22.9302,258.215,143.41,0.259894
57938.1,55970.4,0.534398,130.921,90.2737,0.260864
50858.8,38523.4,18.3179,232.484,60.1633,0.264043
71503.9,61073.5,26.5068,12957.4,107.228,0.2651
64268.2,25870,-18.9514,233.975,127.537,0.2654
74116,32841.7,10.3942,236.531,76.3736,0.266017
107933,79067.6,3.90822,406.948,157.224,0.267221
69419,33404.6,2.57307,259.277,84.7438,0.267354
105341,48411.6,10.3908,353.787,140.343,0.268317
55960.7,63605.3,3.65544,296.798,120.927,0.269979
56568.9,41014.8,-11.2782,206.222,118.111,0.271383
84859.7,40049.3,1.26228,288.143,141.779,0.274584
69956,38791.8,-3.04167,229.429,84.0851,0.276929
43437.4,49480.2,1.26643,207.363,113.59,0.278073
65568,78419.4,-13.0844,396.643,219.577,0.279929
127505,67269,59.2837,496.337,202.806,0.28052
108152,43847.5,0.843982,355.18,138.123,0.282194
84088.1,43692.7,8.5147,307.619,149.278,0.283
68216.1,67739.8,34.5163,327.736,168.148,0.28606
60330.2,43215.1,-7.41572,225.022,105.784,0.286886
43833.1,44580.9,15.2369,170.614,102.041,0.287648
101713,47154.1,19.4729,312.742,126.621,0.288001
114642,56267.5,8.11751,418.409,179.831,0.288276
73333.5,47905.7,20.2324,218.049,108.015,0.289657
108096,44603.6,1.69768,207.221,20.6968,0.28968
135872,59615,10.6684,460.41,258.354,0.2901
101517,40561.9,21.9922,292.296,163.794,0.291889
74341.3,49773,-1.24483,245.681,151.493,0.293315
126523,74945.4,6.7645,474.301,160.477,0.296774
115631,82495.4,48.6842,462.944,209.456,0.300958
46305.2,56996.9,-3.14551,264.297,174.512,0.302034
105287,84999.1,28.9581,399.757,233.281,0.302747
107195,45225.4,-4.87738,229.145,82.8994,0.304665
100010,44353.7,2.7514,341.438,214.357,0.305033
106270,49282.8,5.21574,323.396,124.331,0.305309
50797.2,47785.1,18.7549,220.256,54.4197,0.306884
75859,54459.5,17.3521,274.114,126.49,0.307075
71183.4,50461.7,-3.09226,383.754,185.405,0.307741
66189.5,46853.3,62.8245,214.774,103.355,0.308667
95054.8,57381.2,27.7148,426.611,229.36,0.30898
51555.5,61481.7,9.28426,238.731,137.862,0.309162
75489.8,48440.9,1.1278,254.252,120.273,0.309632
85047.1,62652.6,19.4924,289.762,125.116,0.310497
113687,56379.5,29.5493,393.665,132.048,0.310963
94083.7,49465.3,2.61504,237.028,81.5157,0.314265
55896.5,42278.5,-3.25599,153.241,78.0881,0.314684
46217.7,56052.1,11.5559,224.382,138.319,0.317337
52382.1,73553.9,53.9827,319.192,208.165,0.317823
57198.6,31873.3,-15.5173,261.115,140.669,0.31799
97759.9,91468.4,49.6391,385.973,155.922,0.319082
65565.1,63413.9,19.1409,256.163,132.244,0.320624
100270,62639.5,4.57921,439.273,197.184,0.322263
44349.8,39399,-2.56984,290.255,81.5157,0.322671
73158.9,83225,12.6604,359.221,184.757,0.322982
64443.2,43332.6,6.49614,254.252,125.378,0.324075
72133.2,78653.3,31.8979,466.299,150.516,0.326981
90895.8,49660.4,5.00821,255.668,164.184,0.327151
85689.6,50839.6,0.436044,352.253,153.578,0.328057
56098.2,39392.7,36.1693,85.4039,76.8353,0.328689
111446,45592,-1.09046,328.926,131.656,0.329404
100665,61699.4,-9.84999,395.95,158.135,0.329817
86139.4,80453.9,21.3148,415.994,184.045,0.330356
73376.1,41494.3,14.9417,288.635,72.9868,0.332411
74895.1,30037.6,-23.5613,228.789,111.164,0.332613
116051,62373.6,-4.59676,484.817,229.938,0.332882
58976.1,33987.2,22.9294,246.744,131.525,0.333445
65601.3,49004.1,13.9903,253.969,193.95,0.333622
83654.2,56999.1,7.154,301.86,94.6809,0.333909
47920.8,51865.9,-0.379263,235.182,124.724,0.336971
96700.5,51776.1,148.257,260.762,115.949,0.337837
57726.7,55830.5,14.3266,262.671,136.23,0.338885
47393.8,72512.8,15.3279,232.697,83.097,0.339523
119739,50299.5,8.82945,470.609,232.574,0.339544
107215,47780.3,5.57454,305.723,128.583,0.33957
72074.1,70916.9,4.40512,335.849,202.613,0.34113
66124.5,82739.8,3.22862,415.718,205.519,0.341738
74688.6,70216.7,79.5696,381.534,207.455,0.342965
40690.1,32580.3,65.0342,119.733,98.3622,0.34403
65999.8,30198.6,3.05537,224.026,63.5694,0.344135
81473.4,42069.2,8.53814,313.373,115.622,0.345372
69803.7,87519.2,26.6679,346.674,146.605,0.347377
74122.4,38451.7,14.6574,2456.45,194.403,0.347483
73024.8,61461.5,12.0727,299.892,138.384,0.349211
79364.5,91461.3,20.4398,497.018,259.314,0.351688
65556.6,60405.3,21.6679,255.526,160.867,0.353887
105394,54075.3,-8.38265,248.303,120.207,0.358586
83953,42727.8,6.70282,266.346,101.516,0.361414
72779.2,30797.8,2.36121,171.474,128.91,0.364654
113467,46383.5,3.82737,318.141,131.591,0.366793
72550.1,34003.6,-5.54162,224.382,47.808,0.366833
112690,53218.1,-19.547,408.537,162.103,0.369012
65275.1,41181.7,166.714,231.134,59.4286,0.370434
75961.1,46094.4,16.3382,288.776,120.862,0.375833
62910.5,45734.6,17.9048,328.996,119.814,0.382405
63734,36893.1,12.782,297.853,83.8216,0.384427
114133,58929.9,8.77883,406.879,172.759,0.391211
41517.9,48199.6,23.525,222.034,113.59,0.392216
79686.2,55948.1,-0.078273,373.132,169.253,0.395286
59945.8,60484.2,72.776,257.366,134.597,0.397725
114066,61356.3,8.50274,410.057,142.235,0.398267
118742,49294.8,-5.66597,286.875,76.1098,0.400716
74430,67277.3,9.72637,301.438,179.507,0.402528
124756,51324.1,12.0768,411.99,165.939,0.407337
68141.2,58397.8,18.3663,234.401,96.2589,0.410059
69998.6,60692.3,-2.45783,394.912,193.045,0.41058
83668,37608.9,66.9834,255.031,132.963,0.412729
127272,66202.8,3.16188,437.211,194.727,0.412806
107684,43072,-1.08723,295.11,179.183,0.413074
110006,68338.2,2.63543,412.681,191.427,0.414499
56627.9,65194.1,20.1016,208.361,98.165,0.415342
42806.4,39170.8,-2.75099,114.168,80.4613,0.416726
86706.1,31458.6,-6.26894,277.641,144.975,0.419612
79575.3,45687.7,9.0392,340.251,152.731,0.420137
62724.4,60263,23.0779,320.734,167.888,0.429028
47769.9,41560.1,19.4237,237.028,154.294,0.429668
60341.3,58339,7.67503,278.347,94.4179,0.430821
59141.7,53007,17.3622,242.916,97.8364,0.431722
83649.9,47263.8,14.1288,336.199,223.119,0.434318
46966.7,45131.9,3.54699,189.014,117.325,0.435715
77166.1,48580.2,12.6243,341.718,179.572,0.436593
67904.9,32979.7,9.37459,236.176,87.1143,0.43821
95342.3,52294.4,125.893,411.369,169.383,0.438789
41097.5,50955.2,-6.3259,205.652,111.885,0.43979
107466,39063.5,14.6535,314.566,127.014,0.440231
125675,52473.8,-2.6037,383.06,196.537,0.440298
74005,55865.1,-5.28437,280.815,95.47,0.440336
76470,39177.5,2.59187,162.795,91.2607,0.440515
91149.1,52925.7,16.9579,289.128,93.1026,0.441225
88273.4,43742.3,15.4983,259.206,101.844,0.441405
70581.7,55871.2,65.5981,362.562,145.301,0.44303
82502.5,49030.1,8.70992,364.72,170.097,0.443965
75003.7,59526.4,-6.42817,305.302,157.224,0.445196
74411.7,75958.8,-0.828277,347.162,131.395,0.445716
65161.3,44709,46.1043,185.295,65.3727,0.452776
114199,55979.6,-3.44791,399.826,227.752,0.453957
80686.1,54025.9,-0.755491,358.315,113.852,0.456706
103836,78851.5,26.4166,495.52,253.553,0.458266
115988,68888.8,1.60637,405.289,175.031,0.458783
106492,41255,-0.762144,328.716,134.27,0.461452
111309,70562.1,3033.73,470.609,197.507,0.461803
42320.4,42522.5,14.5441,125.004,87.641,0.463355
108756,48711.1,308.375,324.166,189.032,0.463777
96348.2,51174.7,7.70339,349.534,167.888,0.465613
38586.3,41876.8,-0.427586,171.976,88.6284,0.465841
96322.7,41720.8,17.4876,271.22,100.136,0.466406
65730,61604.1,15.0999,278.488,80.7249,0.467674
91934.4,85883.3,0.0901025,398.442,120.469,0.469015
76438,75693.2,19.8422,260.337,122.106,0.472594
62860.8,49679.5,24.9144,247.24,142.105,0.479442
59933.8,58479.4,-12.1808,324.236,131.329,0.484704
101968,47745.9,45.8104,268.677,143.736,0.485034
107188,36696.7,3.91684,355.18,160.542,0.48581
103415,40563.8,-15.2775,7077.66,137.209,0.4863
57160.2,36415.2,27.6338,167.602,60.3636,0.487537
72109.9,31373.4,20.2654,249.224,109.458,0.488233
52906.3,81855.5,31.2724,222.106,51.2808,0.492656
79385.1,53546.3,15.2153,320.524,107.687,0.495562
102258,43598.4,10.3346,278.699,92.9053,0.495641
70642.9,43919.8,-4.7893,152.738,42.3987,0.496778
88955.8,38613.7,219.687,295.04,111.295,0.498263
95799.9,44948.9,9.64297,367.711,193.886,0.499261
65793.3,88280.2,9.50737,382.505,240.153,0.499735
117989,68257.1,9.12581,515.511,237.649,0.501626
77994.3,64695.3,3.84231,341.857,186.183,0.50169
95794.8,75890.9,11.9792,361.449,177.432,0.502569
69595.2,54398.6,27.1398,272.985,138.189,0.505504
54588.5,72876.8,9.15724,274.678,155.596,0.505818
81987.6,60389.5,68.3763,368.754,131.787,0.508445
78806,42434.5,-7.47564,236.957,72.92,0.510592
104684,74900.1,2.6733,467.53,188.514,0.510898
99530.2,48092.7,2.41394,302.141,124.855,0.515527
80947,56502,17.3842,341.229,135.968,0.516956
53581.7,39336.8,-5.05288,200.586,122.629,0.518004
105962,66907.3,1.22509,448.135,220.286,0.520776
66666.9,41027.5,-8.47428,270.937,131.002,0.522604
51869.9,54278.9,26.769,324.796,150.777,0.524469
42050,44645.6,10.7129,266.487,47.8748,0.524639
43541,61369.9,12.6509,213.92,121.778,0.526633
75621.7,71987.8,7.65863,443.534,171.331,0.527288
85236.1,30506,-8.66428,295.954,160.607,0.527394
39918.5,38937.9,14.9349,152.666,29.711,0.527966
70584.4,76071,40.3527,382.852,153.317,0.529635
94142.8,59939.4,94.3718,422.27,233.409,0.530404
97823.3,49350.7,-9.21708,329.136,113.196,0.530604
69865.8,67883.1,-4.63686,379.522,251.759,0.531022
102078,59191.4,16.5083,562.57,187.413,0.535426
69349.9,31869.4,19.091,258.781,152.015,0.536751
84105.2,89329.1,24.9228,383.615,217.129,0.537056
62652.4,41443.6,-0.238887,301.789,177.626,0.537474
74126,65027.5,6.85912,465.409,145.236,0.537504
74550.2,53017.7,-7.88196,298.978,141.648,0.537973
82959.9,79915.6,9.35065,362.841,252.208,0.539433
112349,55945.7,12.8312,589.514,231.353,0.539784
49608,46600.3,47.621,272.702,131.917,0.548417
110156,58839.1,24.745,427.645,171.071,0.550492
98926.5,46966.6,46.7867,225.448,96.5218,0.550898
44183,53791.9,-3.32197,304.178,146.866,0.551518
51003.8,43536.2,22.869,4440.14,100.333,0.551865
77427.3,42267.5,0.0943588,251.633,120.142,0.552109
77950.3,83774,-4.18446,235.821,97.0477,0.552146
69762.2,50307.3,0.935915,190.158,63.3691,0.557368
123146,56049.7,27.9917,460.136,200.093,0.558562
51128.4,35225.3,6.57951,126.736,95.0755,0.561332
58560.7,37875.5,358.474,227.439,28.9097,0.565869
89017.6,43578.9,6.3916,226.941,69.7141,0.569863
47615.4,45305.9,22.9509,246.107,157.744,0.571343
119561,65744.2,15.3701,461.574,175.42,0.573521
42041.3,56924,149.731,206.508,137.536,0.577334
43401.7,40062.8,25.2301,155.325,89.9447,0.578513
53426.3,59924.5,1.06121,235.608,145.301,0.579727
95827.9,34644.8,27.4406,1568.08,119.028,0.581512
115628,50327.6,3.79601,301.93,130.022,0.583602
70887.5,56540.8,2.64662,230.353,87.0485,0.584465
128050,79366.4,-18.0385,409.642,199.705,0.589673
85395.6,37590.8,255.784,611.127,171.721,0.589842
89680,61656.6,22.4354,348.976,141.648,0.591146
59055.2,59582.5,-5.18212,225.235,132.571,0.59362
67416.7,37044.3,1.99815,207.149,89.1549,0.593698
64025.8,78293.8,45.5241,327.526,161.778,0.597316
61312.7,49817,240.059,263.731,101.91,0.597943
78808.5,69450.3,6.47341,336.688,238.612,0.598494
71437.8,52447.7,18.0969,238.092,101.056,0.59966
125011,52984,-13.7311,526.972,235.594,0.602689
42966.4,45062.8,17.5895,126.881,76.3736,0.603344
85170.1,71448.9,-7.43824,429.642,174.966,0.604991
90918.7,40442.9,2.04598,310.707,33.7175,0.605326
55320.1,43046,13.5578,256.588,131.656,0.605829
84634.1,45544,10.369,405.635,237.585,0.611702
42202.6,31695.5,6.68283,227.368,154.815,0.612146
50719.3,62660,15.2024,257.72,136.556,0.61287
45312.5,33851.3,-0.0502787,155.613,83.4923,0.612972
77534.5,44970.4,15.6056,294.477,125.444,0.616422
99350.7,74277.5,16.2504,361.17,135.576,0.617607
93480.5,40013.1,14.0633,268.324,176.394,0.619362
127139,51886.6,8.06286,415.304,211.907,0.619432
74158.4,55790.1,23.3023,311.199,158.59,0.619838
79053.6,73345.9,15.0054,344.231,187.543,0.624009
61860.6,64253.6,63.8645,200.943,109.786,0.62563
86946.8,79742.4,5750.88,417.926,225.05,0.626885
61982.1,34017.6,7.7002,237.028,108.409,0.627652
61665.7,43090,10.5426,147.92,112.737,0.628256
96443.2,59276.3,8.07167,336.898,99.7421,0.628516
70890.7,39206,-2.27809,231.063,70.3152,0.628573
56291,45177.7,11.2055,165.235,129.433,0.628803
52877.1,58740.1,8.99794,246.107,104.143,0.629074
86045.7,43018,13.3231,299.611,173.603,0.629127
71587.4,43120.3,6.93549,281.59,99.545,0.635788
112794,48425,-7.77693,330.605,156.052,0.636305
83579.9,35163.4,7.41965,199.159,94.1549,0.636329
77580.7,48317.8,-4.76388,314.986,100.399,0.638276
60131,64081.9,9.5555,270.655,116.998,0.638541
69924,25341.4,3.30074,141.082,48.6762,0.639219
94433.2,86474.9,20.557,472.523,230.388,0.640423
109391,80832.9,19.441,474.642,216.678,0.640576
70708,83993.9,9.12222,370.631,146.345,0.640645
57722.8,70766.3,7.87737,278.206,134.597,0.645554
74545.8,49910,8.61679,5350.38,121.517,0.649286
105188,37247,6.49974,308.04,105.193,0.649852
61744.6,55345.7,23.2369,369.24,171.591,0.652072
96528,63902.8,12.695,335.57,122.368,0.653528
76371.1,33375.9,26.604,234.898,163.469,0.655871
85283.4,47957.5,8.48082,288.283,151.884,0.656378
73858.1,79753.4,27.6431,332.563,167.174,0.657001
96663.1,45526.2,7.69214,294.407,85.1389,0.658947
87885.6,71726.5,-1.83569,279.052,111.229,0.660574
92032.3,33856.9,3.85519,246.248,61.7662,0.660627
108405,55705.9,55.5388,370.422,156.182,0.661053
45879.1,35603.1,1.21901,176.419,61.499,0.661395
84169.1,85220.8,24.045,406.257,220.93,0.662136
59410.6,32175,2.99298,263.378,116.146,0.66325
55277.6,78934.1,20.6634,294.618,146.54,0.663935
55344.1,46598.9,25.8013,245.185,137.601,0.665126
90954.5,36532.9,40.3565,307.549,113.196,0.665962
102064,64385.6,32.3456,374.73,159.892,0.666059
106933,61775.6,7.73295,303.054,201.45,0.666512
67748.8,83586.4,13.4372,270.231,140.93,0.668014
84711.1,72297.5,32.205,386.112,186.636,0.669877
81421,65138.5,647.159,289.903,120.404,0.670319
99275.5,57836.9,0.841102,250.924,86.5876,0.671184
61092.9,87874.6,34.0992,276.866,192.268,0.673209
116994,58546.5,-9.96945,298.697,99.8735,0.675512
70034.8,59952,-4.34623,427.369,169.448,0.675927
53347.4,61691.6,60.3347,368.406,149.473,0.678886
69905.7,42165,10.2067,261.752,66.9089,0.679032
53846.4,56078.6,27.2465,269.101,185.729,0.679063
63445,62981.3,13.9603,327.036,156.443,0.679322
88764.4,69797.5,29.4529,334.731,215.131,0.680051
86911.6,85543.8,202.006,378.411,154.62,0.681232
76709.7,70037.7,29.6341,333.962,177.302,0.681342
134134,80768.5,39.6407,17689.5,224.02,0.682568
62646.8,33925.2,18.9426,213.848,95.7329,0.685053
133429,67966.9,25.1961,437.004,164.249,0.6852
118146,70491.3,1.2282,384.24,228.009,0.687909
134194,72826.6,2.53925,555.427,202.806,0.688658
79589.9,52327.5,42.8421,358.037,109.196,0.689255
81000.6,60535.3,48.0344,254.182,135.968,0.689582
83786.5,54017.8,3.5118,367.571,151.884,0.689661
81615.4,59292.4,-3.72227,301.297,215.131,0.691557
65775.5,80842.8,4.7015,233.194,171.85,0.692694
45781,32310.2,11.2028,171.331,69.9144,0.69302
96301.1,43136.1,-2.05959,306.355,128.452,0.693763
46078.5,34278.8,-3.31442,248.728,101.319,0.69732
71606.9,77651.1,32.4664,340.181,142.627,0.69772
53908.4,37857.9,43.243,240.363,94.2864,0.698464
108144,68587.6,68.0462,434.184,165.029,0.70013
75979.9,41267.1,-5.89116,236.318,97.1792,0.701267
73736.1,35396.5,55.3755,262.247,144.845,0.702807
51181,51360.4,76.2664,500.422,116.932,0.703137
86323.2,42907.9,18.807,277.218,50.4126,0.70504
112189,52607.3,19.0645,331.374,142.105,0.709215
80018.2,88610.5,48.2627,308.251,142.301,0.71059
63155,73788.8,317.704,327.596,207.52,0.711588
50270.7,70294.9,7.45139,249.083,135.511,0.7117
54969.8,52495.4,25.0445,222.817,96.2589,0.712449
86238.3,69713.4,6.78856,369.588,178.534,0.71319
94762.2,36920.5,35.2665,314.776,138.319,0.713922
73611.9,34267.4,11.5849,246.39,108.212,0.716278
72789.6,57908.8,-3.44896,275.172,179.118,0.716953
74162.9,38218.5,20.2749,372.16,152.536,0.720761
62983.8,45213.6,29.4806,211.996,81.5816,0.720793
72709.2,37517.2,1.01884,146.984,148.561,0.725859
65861.2,34472.7,-0.707996,276.301,114.18,0.72669
66826.6,65974.2,7.26906,165.952,57.9593,0.727318
47367.1,49759.4,14.4684,230.708,89.484,0.727989
111276,63950.4,44.238,406.879,173.084,0.728462
