"FSC-A","SSC-A","Comp-APC-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
111580,44609.8,12577.7,294.618,121.844,0.0993416
84311,49277.6,1.21723,296.095,113.393,0.100087
79482.8,75985.9,283.903,300.524,164.184,0.100111
91191.9,40865.2,-1.14371,227.012,107.884,0.100359
114937,66204.4,36.8597,395.535,206.939,0.101327
55986.1,53949.9,107.047,233.762,119.683,0.101355
75302.7,49382.1,-3.05462,312.111,92.5764,0.101639
45980.7,35759.8,31.9133,128.901,53.7518,0.102323
67224,59237.3,46.4205,262.812,112.737,0.102363
79041.8,42578.8,-0.390375,257.154,89.7472,0.102636
73038.4,47406.3,18.0184,284.409,87.1802,0.10407
114013,49791.4,127.431,339.483,124.724,0.104117
54535.1,50345.3,40.4269,147.056,83.8875,0.104575
86206.2,73654.9,264.835,265.004,175.485,0.104781
55776.8,62584.8,28.1665,227.297,114.966,0.105135
55795,40181.5,11.5059,107.151,98.3622,0.105253
81487.2,52256.2,-0.0634268,238.305,68.5786,0.106087
88688.3,82518.2,43.8716,333.612,193.303,0.106431
57107.2,67454.9,336.165,298.205,173.409,0.107629
75251.2,87935.2,8153.9,345.418,141.713,0.108105
42099.6,39588.9,-5.51737,178.496,113.393,0.10833
95034.5,50021.1,32.3747,315.267,81.9769,0.108982
88031.4,61936.1,78.4986,289.34,101.91,0.109696
88833.1,33843.2,-10.2556,258.781,106.899,0.10983
73778.8,52418.6,55.7416,331.724,168.538,0.11065
89817.3,42629.6,82.2542,271.361,114.442,0.11174
110135,50981.1,-9.99253,301.368,97.9021,0.112854
83818.1,35723.2,2.56048,335.57,141.452,0.113402
94641.4,83192.9,442.917,317.23,190.715,0.114124
75606.6,59393.4,-20.9525,304.108,19.1611,0.115064
57751.2,36443.2,39.8914,227.723,37.4571,0.116003
42115.8,62502.9,28.1638,211.284,103.223,0.117121
96018.5,39201,-3.71594,329.276,177.172,0.118301
61780.2,54454.9,454.725,246.248,153.317,0.118401
73340.1,66791.1,56214.7,327.036,169.837,0.119323
62925.6,54091.7,25.098,273.126,96.1274,0.121124
106171,63281.6,7.15644,370.7,158.2,0.121357
93384.8,39754.3,-12.391,233.336,117.522,0.121446
74709.3,72014.7,61.0109,297.08,132.832,0.12185
56034.7,30614.8,22.7119,212.993,76.5715,0.122945
61708.9,55903.6,143.935,299.189,85.534,0.12338
115972,67694.3,-10.1216,339.483,92.8395,0.123412
67007.9,33188.2,5040.05,490.001,160.607,0.12458
84688.5,32594.3,10.6404,248.516,89.2866,0.125415
139930,61030.8,14.248,492.046,198.024,0.126268
53498.5,67716.6,-8.32771,297.783,97.2449,0.126444
96598.2,81015.9,26.8138,337.596,111.492,0.126723
39375.3,52295.5,35.3553,270.867,115.556,0.127153
88909.3,68428.8,54.4036,412.129,179.767,0.127233
95816.6,76966.7,34.0952,336.967,144.779,0.12746
55980.8,64856.4,28.093,268.96,80.7908,0.128214
107720,83315.1,19.2442,447.929,199.964,0.128667
80320.3,67014.4,-5.74091,345.487,134.335,0.12887
80507.4,39057.6,-27.3079,917.294,114.573,0.129666
99404.9,76503.2,81.1446,458.56,188.061,0.13034
64732.4,34517.5,8.38489,216.127,75.6481,0.130429
68660.8,58164.8,-15.3784,297.712,159.957,0.131518
49935,68255.6,38.8606,258.852,156.573,0.131637
109313,53703.2,-44.8951,328.296,174.642,0.132491
104153,47501.3,2.44919,356.992,114.18,0.13301
95285.7,76205.8,49.9879,430.33,188.838,0.133636
132265,52241.8,-2.1276,413.302,207.455,0.133679
105099,49816.1,20.8558,265.922,83.9534,0.133837
48013.1,60840.4,39.486,217.266,96.5218,0.134173
115729,54301.6,6.58081,338.924,146.736,0.135754
127025,66170.3,-8.51979,499.061,231.931,0.135991
63360,56056.4,22.8099,255.173,96.9162,0.136085
47392.3,64385.3,880.1,217.765,121.124,0.137315
57136.8,62585.3,22.9095,232.2,73.3208,0.137735
101235,60227.7,2.72186,410.333,152.926,0.137804
77629.4,75231.6,-9.13007,248.091,166.459,0.137882
69579.8,47563.4,12.0124,271.926,111.164,0.137983
135596,68816.5,-7.65841,442.297,176.913,0.139718
64789.6,59100.2,137.587,362.98,82.9652,0.13996
99348.5,57856.7,25.9686,362.98,148.626,0.140301
94793.2,52912.5,5.26316,410.955,152.536,0.14092
77695,58641.9,105.548,315.477,129.826,0.141259
56618.5,56268.1,39.5813,154.391,85.2048,0.14249
72865.3,64071.2,26.5678,256.942,74.6587,0.145073
57954.9,48866.2,38.8492,333.402,89.7472,0.145134
64642,39949.1,589.431,220.612,86.851,0.146642
98234.2,51751.4,-0.202716,283.211,107.162,0.147933
80798,91137.8,63.5873,328.086,166.459,0.148649
78293.6,72840.1,24.9979,314.215,155.596,0.148863
37174.6,50160.5,6917.72,212.851,98.4279,0.1489
38309.5,46936.2,-32.3462,195.374,26.2388,0.148923
78954.7,35543,-8.30616,220.967,46.8731,0.148974
109173,89481,72960.7,575.487,283.129,0.152011
130456,68295.9,57.4259,495.043,282.81,0.153351
68044,65211.3,9473.83,368.893,166.524,0.154382
67458.6,85666.4,30.9438,300.032,140.278,0.154483
91176.2,43484.9,38.0991,245.539,79.7362,0.156132
52502.8,56412.2,209.908,229.145,83.9534,0.157217
46377.9,52530.6,6.09952,213.065,92.1817,0.159554
84677.7,81589,124.993,422.684,195.955,0.159992
44343.5,62607.1,42.8791,224.311,114.311,0.16003
103271,52311.2,210.379,377.092,158.135,0.162554
136791,71645.9,1.58103,490.001,200.868,0.163266
135497,59993.4,1.78074,398.996,145.692,0.163888
88664,55319.2,76.6242,331.794,140.343,0.163906
84308.4,53445,16179.2,250.641,140.995,0.164806
52799.5,74865.5,3.62661,208.504,87.3118,0.164864
101814,78324.4,121.882,329.556,163.794,0.165048
84333.4,44888.5,-5.30453,229.926,67.0425,0.165169
73415.1,44090.6,-4.87332,188.299,56.3564,0.165323
118999,39756.5,4.40738,343.673,162.623,0.165621
48003.8,44485.1,30.0402,298.415,86.3242,0.16725
71470.3,79213.8,3.52358,238.944,146.997,0.169851
128465,62178.6,20.7354,395.673,176.848,0.171628
66645.5,38500.1,9.04478,282.436,92.5764,0.172636
95064.8,57697.5,21.698,328.226,43.0665,0.174059
41851.7,55345.5,23.5575,211.782,127.014,0.177337
98817.8,52976,-2.54843,303.054,128.583,0.179006
109995,63365.1,43.124,400.725,151.233,0.179322
129283,74027.4,8.09593,409.919,161.583,0.17944
65971.6,58929.4,6063.12,278.558,155.01,0.180401
72116.2,33819.2,16583.8,487.682,102.764,0.18068
75247.6,69025,35.4849,292.296,153.382,0.181278
65140.2,61494.8,9.85118,242.916,110.18,0.182551
59165.3,50446,-7.61612,251.562,132.44,0.184259
64956.3,69570.9,180.945,483.043,177.237,0.185394
75363.7,37922.9,9755.08,168.534,74.3288,0.186642
88389.5,85992.6,14.2324,338.365,143.475,0.186974
122667,47425.2,20.8362,334.871,117.325,0.191212
42841.5,52973.7,30.6341,161.718,88.4309,0.191731
77300.3,38386.7,8.39799,259.559,118.439,0.1922
54635.1,56041.1,9.77074,219.259,124.331,0.192704
66767.2,69061.2,59.1027,411.99,114.507,0.195406
131433,58590.9,17.3133,504.368,248.94,0.197552
91232.1,37252.8,13.465,228.007,102.961,0.19822
53132.1,56041.5,3697.69,426.818,156.768,0.201945
108090,47908.5,11.0546,262.954,152.992,0.202827
82334.3,75672.7,78095.4,2153.13,157.484,0.203588
71102.5,60500.5,29.2112,386.251,162.038,0.206359
42743.5,36565.6,39245.1,306.777,117.129,0.20737
111498,58375.1,33.2534,396.227,169.707,0.215013
98265.5,42145.6,-3.89165,326.476,141.974,0.219142
135808,64092.9,26.3863,413.854,196.149,0.220724
69414.6,43926.2,24.8749,219.331,121.255,0.223081
48694,54424.8,36.0548,206.864,161.323,0.226641
115463,54755.9,36.1137,389.37,148.822,0.228584
101498,63845.8,8.16593,412.75,148.235,0.229919
59353.9,49435.3,77.5345,144.61,78.1541,0.233197
55587.6,46841.5,12.4757,260.408,91.458,0.237512
72999,55002.2,24.8624,364.232,102.304,0.237557
51835.8,57687.2,41384.1,4244.06,216.807,0.238429
43752.2,60771.1,-0.142123,167.674,102.501,0.238709
77615.2,32181.2,8.31185,251.137,133.028,0.244866
55513.8,46565.4,23.8027,215.629,132.048,0.246302
98586.2,64747.3,6.34202,386.32,117.325,0.246659
110839,65476.9,20.1941,346.115,134.858,0.24767
76754.5,38230,31.1075,342.276,111.754,0.248155
92513.1,41299.4,10.1428,186.511,35.988,0.249032
77467,57317.9,14.2828,307.408,79.8681,0.249228
68245.9,58092.6,-1.28983,218.405,131.068,0.250688
62693.7,55150.8,85.3534,188.156,91.1949,0.252658
81461,38715.4,-4.45384,290.747,121.517,0.257223
64016.1,47189.7,39327.3,192.659,92.4448,0.259085
55043.4,42446.2,-99.6301,132.147,45.7378,0.259113
122027,50340.4,-10.8612,340.321,168.473,0.259757
77828.1,87780.2,78.58,323.676,166.134,0.260144
82149.7,35869.3,21.4905,305.793,59.0279,0.263582
55314.4,51841.8,16.5249,287.438,158.265,0.264103
82108.6,38631.9,9527,355.111,138.646,0.2652
44326.2,49386.5,21.8262,253.828,96.9162,0.26561
61337.2,40627,6.60245,218.263,65.4395,0.265991
85793.8,42201.4,7.95032,287.931,140.93,0.266373
105849,41166.5,-0.388833,287.157,145.366,0.267422
50685.1,73631.8,152.187,224.239,156.833,0.268362
121914,66201.1,-4.13946,391.726,142.301,0.270957
60239.3,68958.1,-2.30066,302.281,109.524,0.272571
48491.8,50563.2,29.0123,196.16,105.652,0.272773
56213.4,68753.4,42.3886,222.319,175.94,0.273828
96772.3,43554.1,29.5103,330.465,131.068,0.274515
69019,68368.1,396.869,290.747,159.306,0.276596
88638.3,77124.5,-22.6587,375.772,172.889,0.278534
69984,74568.6,8.25432,349.743,125.509,0.281811
53518.7,66240.9,56.117,212.637,91.787,0.282137
53231.5,52745.1,56.1581,279.405,96.5876,0.282878
101434,63682.8,16.1215,361.657,129.564,0.283453
56745.2,74333.1,50.319,236.176,155.401,0.286888
100746,66425,158.335,403.976,157.744,0.289565
45063.9,42300.1,36.0075,194.231,81.318,0.289583
104907,41592,39.3486,366.18,154.88,0.293713
80758.5,48228.8,615.098,205.866,128.452,0.294429
76933.4,85378.8,-42.6112,443.053,190.068,0.294788
115814,52636,-3.54691,294.336,96.719,0.29561
69148.4,29444.8,-3.45701,232.839,108.54,0.296093
78784.6,78720.3,52.5862,299.118,152.275,0.297471
88119.9,77649.1,3.34063,264.862,121.255,0.298025
108199,60920.4,-1.91987,526.633,231.288,0.298209
48743.8,56548.5,11.4502,199.587,86.7193,0.299416
92181.7,41839.1,10.0881,226.301,87.9702,0.299952
56298.6,38256.7,30.9827,223.67,69.5805,0.300748
112100,62567.9,-21.8894,531.916,196.149,0.301797
91452,54573.8,9.80199,379.313,149.799,0.302744
44407.7,52582.7,-1.27571,303.757,75.6481,0.303665
71616.6,91601.1,4363.85,541.318,220.994,0.304227
45869.3,41468.1,11.6666,190.944,105.915,0.304928
113587,74524.2,5.24382,382.852,158.005,0.308142
82744.9,71837.4,8.6615,354.902,110.114,0.309338
79371.4,86262.9,53.4434,512.116,341.263,0.311435
101036,54309.2,0.871011,384.309,187.802,0.312146
127700,60520.4,3.77465,423.166,179.442,0.3143
44124.4,51899,15.593,212.067,106.506,0.314919
105729,51695.9,13.3811,373.688,165.159,0.316549
80406.6,63313.3,0.267044,356.783,134.727,0.31855
113123,51264.8,1519.28,370.909,128.518,0.321242
99904.9,48479.5,-2.94212,364.232,132.636,0.322057
43697,59489.5,28.8156,247.736,116.801,0.323503
80347.9,65621.4,42930.4,423.993,122.629,0.324578
96054.9,40992.4,15.7566,277.641,129.76,0.324732
102676,44097.7,9.10734,211.854,119.618,0.326745
119565,47988.5,-8.92964,333.193,188.514,0.329486
97134.3,42312.3,-7.74202,253.544,112.147,0.329511
56317.5,46009.1,4.76659,245.185,91.1949,0.332162
119679,74715.4,39.2099,442.503,193.433,0.333346
71690,72753.7,30.6943,253.898,131.591,0.333838
49133.8,61634.4,21.6776,269.949,144.192,0.336515
82608.1,57479.2,296.59,277.148,111.623,0.337565
74061.9,33872.4,16.8253,323.186,59.4954,0.341201
69688.3,49936.7,130.023,179.57,68.7122,0.341303
46251,44540.3,5.04192,296.517,105.849,0.341497
112761,45690.6,-4.15085,364.58,139.429,0.342377
56758.4,68645.2,42.135,286.804,135.707,0.343142
69039.2,56544.9,35.4482,260.691,88.4967,0.343727
66471.3,47364.7,15.3782,270.372,63.3023,0.344323
102943,44966.9,15.0771,342.695,158.135,0.344955
59714.1,51426.5,260.64,321.224,144.649,0.345344
65173.6,64889.6,-10.3964,326.896,113.983,0.345644
52530.5,76960.8,26.7917,243.058,164.964,0.347552
127439,71026,22.9668,459.108,188.384,0.349385
92190.8,48898.3,14.4644,249.649,105.718,0.351533
68258.5,92543.5,32.041,448.821,175.356,0.352033
71828.9,53953.3,98.2944,316.038,99.4136,0.353254
69619.6,66641,31.2869,376.953,153.708,0.357195
57598,73718.8,125.459,249.012,140.734,0.357282
60344.1,36509.4,-1.89523,219.9,142.04,0.35879
111538,62330,43.96,436.042,186.506,0.359794
115507,41016.5,-1.11757,327.876,129.76,0.360154
64351.8,44348.8,24.6546,167.172,46.606,0.360531
101392,49561.7,107.477,333.123,152.731,0.362284
102333,49368,89.5065,325.356,119.618,0.362885
112022,69212.8,-3.18798,457.806,233.988,0.364542
113567,40446.2,17.7001,275.666,107.687,0.366317
69896.7,52101.3,-15.0777,256.588,151.819,0.370269
74832.2,73015.4,32.5294,313.934,149.734,0.371203
71320.1,53900,24.2715,294.759,68.1111,0.371417
56250.7,63527.6,1.49601,221.181,95.9302,0.376183
107343,50810.3,22.976,324.446,139.886,0.377008
83633.8,55577.8,96.4148,295.04,150.386,0.378189
77391.1,68657.5,28.2206,313.514,158.59,0.379184
92112,58030,31.1693,2907.49,114.966,0.379571
36128.8,44564.6,8.35996,136.4,41.7309,0.382499
73502.2,63247.7,1395.12,299.118,138.646,0.383363
56641.5,45982.5,3442.78,715.36,36.5222,0.383566
87446.8,64339.7,-25.0726,300.173,193.692,0.383695
130825,73865.9,25.5441,523.38,256.946,0.384217
95016.8,52716.2,24.8284,337.876,192.527,0.386641
44027.2,37107.2,17.8591,198.017,67.5768,0.386673
46197.4,54444.3,-4.86089,99.0402,66.6417,0.387017
46152.3,42561.8,30.8849,243.696,77.0991,0.387673
112945,56510.9,16.5204,351.207,126.752,0.388832
113314,51909,22.0366,398.996,132.506,0.390958
50509.9,58203.8,33.5427,279.757,143.475,0.392573
61200.9,50697,29130.9,802.166,130.61,0.392823
108805,67029.5,109.298,486.455,187.737,0.393573
96461,54788.5,2.279,300.103,63.5694,0.394172
94909.4,63613.6,51270.4,386.459,196.796,0.394933
39805.1,55209.1,195.637,263.943,163.794,0.396165
55843.9,30959,15.5673,195.231,60.6976,0.397565
71289.2,54186.9,2.39767,239.582,110.18,0.399784
65303.4,34456.7,235.031,207.363,91.3922,0.399975
37838.4,46212.2,195.159,160.138,78.3519,0.400087
98166.7,59429.2,32.522,337.806,118.439,0.401419
127458,58738,295.706,397.473,205.712,0.401807
57204.3,42310.5,11.6988,180.858,87.5093,0.403001
93435.8,51468.3,53.7474,354.762,126.687,0.404983
91651.3,78901.1,26.2365,438.448,175.81,0.405686
71603.1,49677,-22.6358,238.589,84.9413,0.405776
93401.4,55620.6,15383.1,443.809,161.388,0.406626
82381,85260.3,5.14242,339.133,213.584,0.406718
56625.1,52275.5,283.527,207.078,28.3755,0.408149
99636.3,69652.7,91.088,435.766,189.356,0.409386
74355.6,52983.5,22960.7,285.748,111.557,0.410115
77237.1,47822.4,-24.0213,248.091,90.3395,0.410238
73809,90861.3,28.5519,354.623,164.964,0.412327
136282,75973.2,82.0053,686.895,403.488,0.413208
95692.1,48942.2,2.86428,278.488,134.009,0.413807
110483,73775.2,395.52,431.982,153.643,0.414776
57237.8,68488.7,44.5909,283.564,169.837,0.417191
100596,56716.8,-4.62025,266.77,104.34,0.417711
93753.5,67562.9,11.1361,322.065,154.685,0.419913
65379.8,72452.8,381.453,241.498,121.713,0.42049
74916.3,44249.1,5461.29,216.768,118.832,0.421846
69792.8,41688,-5.87144,248.587,88.1676,0.427488
69298.2,75454.4,4267.19,258.003,139.233,0.43092
123817,70819.5,48549.3,503.075,185.146,0.431362
68865.2,47084.9,-99.7629,311.269,108.409,0.431435
137396,65128.4,13.1918,520.329,275.286,0.434075
98190.8,51626.4,14.4119,293.844,117.718,0.435009
71480.4,38714.8,22.2403,225.946,108.868,0.436331
114880,56491.4,436.194,279.546,58.4936,0.437712
66938.4,34184.8,20170.9,211.141,96.719,0.437955
66897.9,55917.9,56021.4,276.019,112.344,0.442461
115945,50531.5,7.04755,276.795,130.741,0.443238
93094.5,91773.7,2.89137,290.255,179.702,0.443616
57778,34359.2,-0.921184,228.434,86.7851,0.444167
85100.5,55000.9,15028.3,456.846,131.002,0.444888
44587.4,63022.8,22.466,160.784,63.6362,0.450458
100253,47039.6,6.56103,251.208,44.7361,0.452428
60417.3,29347.8,81.0185,186.511,72.5193,0.457409
73953.5,42916.9,3279.1,265.145,159.957,0.457907
103076,42513,-0.0715792,325.776,113,0.459194
98717.4,67749.4,6027.46,421.65,162.754,0.459275
46630.6,48019.2,206.459,271.996,120.796,0.460236
127160,79304.5,14.6406,396.643,195.697,0.461036
77206.8,68466.3,6.58332,264.509,142.562,0.46286
41646.6,57230,5.2166,251.491,88.4309,0.463321
61671,31886.8,19.4229,241.072,62.768,0.468897
46961.5,35254.9,2.56,262.035,121.582,0.471631
72043.2,58804.4,37.004,351.695,144.062,0.472391
118564,59721.9,26.8603,394.635,175.615,0.474013
79548.9,81534.5,30.7723,320.314,165.419,0.474466
90501.5,35461.2,23.4483,327.246,159.306,0.475363
93762.6,40802.5,-2.42826,221.821,48.142,0.47538
73647.3,28647,20.4067,192.016,78.6815,0.477061
60537.3,57111.8,-3.14567,191.587,140.8,0.477407
105638,56464.2,-15.3168,312.602,106.506,0.478726
124866,49018.7,3.00779,359.43,170.747,0.479215
46239.9,45400.2,22.8075,172.836,105.062,0.480074
118521,46472.1,94.5094,316.459,109.655,0.480199
101107,87550.3,-1.35244,371.465,191.621,0.482879
101916,59617.2,119279,334.172,205.648,0.483746
86651.7,74939.9,10.3791,440.717,153.187,0.487445
130162,57304.9,49.8553,345.069,167.174,0.487622
127763,66566.1,16.1443,377.786,195.503,0.488229
113262,65769.2,123.293,451.703,202.677,0.489565
45335.9,59701.3,14164.4,302.281,115.49,0.49082
103675,67769.5,55.1976,377.369,182.425,0.491593
75315.6,38508.5,23.732,285.043,101.647,0.492174
49513.6,61995.8,12.3421,213.777,173.409,0.492596
69351.3,91472.3,66.2328,357.828,178.923,0.493898
109215,74263,6.16076,458.903,135.25,0.494364
57586.9,85642.1,161.826,313.233,216.291,0.496332
61118.5,53516.7,17.1975,197.588,134.401,0.49784
90277.3,58537.8,-13.9071,363.537,200.416,0.498284
78130.7,91863.6,31.9394,389.924,187.154,0.498543
91520.7,38512.9,-2.29468,253.969,67.8439,0.4992
107254,55405.3,7.59988,378.897,143.997,0.500063
78582.4,38323,-3.7393,260.55,122.76,0.502167
99523,41026.6,62.9349,285.396,126.294,0.503642
106535,62853.2,7.3151,382.089,157.94,0.50379
117130,71457.1,-5.76787,476.487,237.585,0.503925
98499.4,55792.4,26.4175,293.985,217.644,0.505426
56175.9,46585.3,11.4008,177.421,74.5927,0.50614
137682,61696.4,49047,1650.13,266.411,0.506558
51987.4,33220.5,263.958,219.544,141.452,0.507327
92939.9,46942.3,3.47561,315.056,86.9827,0.5091
87200.2,80092,58.8948,449.233,220.93,0.50916
85919.5,63475.1,129.966,180.787,115.687,0.50942
67944.3,63619.9,34.4297,253.828,166.849,0.509727
112721,57993.2,-9.96741,346.046,129.695,0.510336
95033.9,69392,27.8029,312.181,123.022,0.511487
76380.2,53907.6,2.52365,269.596,104.471,0.512027
68581.3,32222.2,28551.7,202.513,93.4314,0.512196
115868,60170.7,-21.5807,413.509,119.945,0.513044
70373.5,36253.7,34.7177,221.465,104.865,0.515493
116898,70900.3,12.4289,398.165,114.966,0.516338
57153.9,45695.7,169.103,181.789,60.0965,0.517518
52869.8,45130.8,6.9371,292.507,91.458,0.51804
55931.9,51722.2,17.7252,216.198,113.721,0.51837
83199,52349.6,-5.42166,308.251,139.755,0.518484
71317.8,65673,11421.3,355.668,106.899,0.519433
65277.5,78220.1,1002.68,364.163,120.273,0.52035
46331.5,57752.2,11066.6,410.333,136.948,0.520987
52861.5,67415.7,43.749,243.554,67.3096,0.521561
125695,77581,-21.5562,444.152,155.531,0.522478
50278.1,58678.1,12.1797,157.05,82.3723,0.523986
55732.5,62367.9,17.0092,270.372,109.065,0.525242
99723.3,47146.3,16.8445,295.251,81.911,0.5256
37248.7,43222.5,746.974,201.229,127.864,0.526794
94323.5,52618.1,16.1802,269.525,125.051,0.529905
40309.3,45174,20.545,155.828,103.88,0.529973
45813.2,43452.8,6525.98,301.438,92.7737,0.530979
41854.5,62302,34.8076,159.851,105.915,0.531806
63644.1,44764.1,383.671,258.498,71.8513,0.535946
73300.7,60157.5,11.929,302.211,185.276,0.537342
44636.3,34772.4,358.191,169.825,39.594,0.538686
45406.3,53997.2,19.335,241.569,101.384,0.539154
40535.1,30877.3,9.25727,129.55,40.3953,0.542312
73440.4,82842.9,65.6369,275.243,165.874,0.54327
96447,73956.4,224.809,326.616,157.679,0.546194
64681.6,44619,1.36251,258.923,90.2737,0.547635
109151,46727.8,-0.481701,437.898,212.23,0.547774
41413.8,50462,98.283,225.662,115.884,0.549028
53352.1,46590.3,-23.3099,99.1851,76.8353,0.549106
48405.3,44242.4,6126.6,129.767,61.2987,0.549821
111402,73862.1,29958.3,430.055,155.466,0.550895
53403.1,35414.5,32.4467,204.867,100.333,0.558321
103884,55567.5,-6.94866,336.199,118.57,0.560226
40296.6,51462.3,16.865,217.053,60.4304,0.56051
98938.7,59037.3,25.9685,368.684,136.687,0.561862
64327.8,34159.8,204.841,210.001,89.0233,0.562958
68852.8,39737.4,6.6087,227.083,100.793,0.564266
55047.5,58865.2,10.7721,207.435,107.031,0.564757
131564,69153.7,7.19025,361.866,171.526,0.571449
78254.1,57411.6,0.377865,266.911,94.3521,0.573971
94663.1,59760.1,2.7811,336.478,144.388,0.57513
90261.7,77880.2,45.7442,252.978,200.61,0.575462
92048.6,81582.3,164.392,471.703,245.735,0.577468
66132.6,68793.1,-6.50627,252.199,110.77,0.577501
73629.2,26253.4,44.3966,195.589,85.2048,0.579234
60931,57259.7,143.382,217.907,89.4182,0.579538
51321.1,77945.8,4131.01,1394.35,156.443,0.580766
105882,58323.8,-58.968,278.206,125.509,0.580804
113681,55311.9,4.64024,366.041,180.545,0.582833
61205.3,49373.6,44.9243,269.596,88.4309,0.58396
74427.9,87393.2,12.5863,254.04,126.752,0.584393
111499,49166.9,0.530571,277.641,94.5494,0.585005
89411.7,53519.5,24080.9,358.872,164.444,0.585072
90676.2,45551.7,45.7522,366.041,120.338,0.586949
123041,82701.4,6913.27,2410.51,268.2,0.58885
68240.3,41981.7,43.3428,279.757,110.508,0.59249
142110,59883.9,127.163,427.851,118.177,0.593304
74063.2,55760.5,15.0253,248.87,106.374,0.593326
82056.8,48784.8,-7.6969,357.271,146.149,0.593899
86980.7,91936.3,12.3113,373.271,151.884,0.595087
99355,54204.1,143.5,409.504,146.018,0.597221
76836.8,48472.7,-8.43093,240.647,127.668,0.597635
107912,70079.6,47.1179,478.673,170.617,0.598746
50174,33536.2,-16.0732,133.084,22.2993,0.599315
115827,53080.9,5.01256,326.966,92.1817,0.600243
74591.3,64402.5,26.9955,363.815,137.34,0.600624
123316,62031.8,5.34911,395.119,205.648,0.601773
