"FSC-A","SSC-A","Comp-APC-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
76787.5,38110.1,2.39948,274.749,125.967,0.214157
49154.3,66188.8,45.9096,268.607,199.834,0.21517
69620.3,39095.9,1.16849,287.016,121.124,0.215211
48465.1,59688.2,20.2047,205.01,118.111,0.216421
129564,62759.7,20.5695,448.615,157.744,0.218752
63565.2,65203.6,2.83458,202.085,76.5715,0.21978
72272.3,34342.5,1.61477,247.24,42.9998,0.221563
94652,67544.8,-8.47711,338.924,108.737,0.223058
86156.1,53521.6,0.710764,314.145,140.408,0.2245
58948.5,39404.7,7.18517,179.14,60.4304,0.229448
66298.4,34901,3.18261,252.058,153.317,0.229835
90539.1,65543.8,-1.91005,308.04,128.191,0.230497
92242.3,67185,-2.71668,333.472,130.283,0.234786
88018,41718.6,17.7792,397.819,173.279,0.240034
74289.4,74860.8,16.8536,285.959,200.674,0.242268
50513.3,51670,17.4364,153.744,56.2896,0.247184
70510.8,49579.4,0.58615,285.889,130.087,0.247897
111021,71660.7,18.4915,493.068,222.024,0.248341
69550.6,63118.8,38.037,215.985,132.31,0.248865
84723.2,60880.3,11.1396,299.189,198.218,0.249358
80008.7,50210.8,4.58002,293.422,149.343,0.249881
76934.7,55667,8.58972,315.127,119.618,0.251503
73965.2,51210.8,25.6763,272.632,115.359,0.258022
62170.2,75978.4,12.1599,284.691,163.534,0.263241
91875,44721.8,-0.355441,286.804,122.891,0.263993
131873,68662.7,-8.78471,578.443,226.079,0.267336
70424.6,35225.1,45.8804,253.544,58.694,0.268935
99674.5,50721.4,67.0931,298.697,116.67,0.270513
75848.2,70318,44.9465,316.599,202.225,0.280927
122217,49289.6,201.758,355.041,154.62,0.283211
54934.1,43858.9,6.8952,178.567,94.6809,0.289226
103337,35916.2,-27.7439,271.078,110.639,0.294168
65093.1,76567.5,3.77561,262.53,131.591,0.297868
81400.1,31982.7,12.7708,252.199,116.539,0.301605
89190.9,43944.6,8.86741,263.661,102.238,0.304222
109933,69373.3,27.9121,375.008,142.496,0.308234
44594.2,54546.7,15.523,217.694,84.0192,0.310523
48834.4,43604.7,2.63176,285.396,100.136,0.310845
90762.2,44412.3,578.681,333.402,130.61,0.311754
109733,70786.9,-6.73661,335.43,150.972,0.314433
51624.5,24212.3,-2.14313,205.01,74.9225,0.314707
48982.7,44203.2,25.2515,267.335,148.04,0.315838
66973.4,74996.9,35.8815,240.788,102.961,0.320579
82860.9,32928.1,11.767,255.314,102.173,0.323796
51695.9,81491.2,55.2515,313.233,138.45,0.324218
65908.3,52781.7,33.816,212.067,74.6566,0.324545
84764.5,65126.2,15.9841,292.366,152.08,0.324815
101963,43708.6,7.31098,325.146,86.5876,0.328127
55995.3,63736.8,7.47637,270.231,105.718,0.32898
75858.6,54862.4,13.5611,346.395,135.38,0.3324
52665.4,33334.7,-0.567285,113.445,59.5622,0.335389
80597.8,30555.4,71.6214,7230.84,62.6344,0.338771
67438.3,25976.9,6.5129,206.365,136.034,0.343216
105002,53102,-1.11288,292.226,117.456,0.343515
38362.1,39170.8,10.3899,107.006,76.7034,0.343708
75374.9,33880.3,-5.96482,187.512,65.3727,0.34558
72992.3,69388.6,30.1394,456.298,373.402,0.346146
40438,42883.2,68.5316,122.477,45.2703,0.347022
61001.5,47075.2,2.41448,213.065,100.925,0.350074
83955.6,36159.2,-2.49305,218.477,86.851,0.350581
63359.8,33804.1,-4.04285,264.721,119.88,0.354074
109409,61191.1,28.7683,334.941,164.249,0.35842
60544.7,79752.6,37.8532,300.454,182.295,0.359906
63203.2,32668.1,4.28156,242.633,96.6533,0.360405
81566.8,40208.7,9.91961,261.327,92.971,0.360714
93762.3,73304.5,42.1384,258.711,139.429,0.362014
54580.8,38225.1,-11.4819,275.243,81.318,0.3637
46889.5,59427.6,123.173,265.004,149.799,0.365679
93129.1,58778.1,42.1556,365.415,169.967,0.366868
60514,46242.1,-0.348872,313.093,110.442,0.367931
94463.3,50776.2,22.3874,317.58,121.451,0.370104
56943.4,48472.4,12.3567,233.833,64.7716,0.370414
52502.2,31371.4,138.614,170.112,61.9665,0.370612
113813,75274,10.7467,496.678,156.768,0.370781
126366,69273.7,112.431,486.728,168.408,0.373689
55525.2,36309.6,5.57446,274.749,132.571,0.377469
89158.4,72709.2,1344.25,434.184,139.821,0.381095
72357.4,64796.6,32.2883,294.688,128.452,0.382327
104218,56596.7,31.3966,274.749,73.5879,0.382495
52089.9,50693.8,5.05956,308.883,108.474,0.384836
72773.6,53016.5,285.189,308.321,158.851,0.385026
65888.1,55044.7,1.42545,299.329,97.3763,0.386543
110032,62698.4,-3.19642,464.519,137.209,0.388175
124547,73188.8,15.2168,450.331,179.248,0.38872
93811.4,54736.6,124.02,316.529,146.736,0.393985
64495.9,66025.4,22.9044,253.474,93.6287,0.403462
82511.6,51121.2,3.68203,269.666,114.901,0.407314
41523.9,36649.7,8.4434,128.54,23.3676,0.412542
54079.9,64487,14.9164,279.193,142.627,0.416099
75966.8,25699.1,19.5495,225.519,104.799,0.419139
59373.4,62728.7,24.8844,234.117,116.539,0.421076
37925.7,47032.8,23.4263,166.383,85.3365,0.4239
103286,47141.6,32.0575,413.026,150.19,0.425692
99793,52682.1,1.83586,375.703,141.452,0.426606
63541.7,60691.9,5.34083,274.749,102.764,0.427294
93992.6,41971,15.2632,333.752,163.729,0.427678
51981.8,61734.1,24.666,261.115,65.6399,0.430264
80393.1,39961.5,3.06035,463.492,99.0193,0.434257
71820.5,26684.3,13.5581,201.657,79.8681,0.435118
39138.5,43777.4,0.604557,149.071,92.8395,0.435696
46256.5,43929.2,12.5876,199.801,58.9611,0.436189
57671,45635.4,9.17819,288.565,138.058,0.436796
122872,53167.8,21.8291,328.086,116.604,0.437767
77143.4,40433.3,1.64953,227.368,88.1018,0.439657
95817.5,33458.7,9.34522,298.134,77.4288,0.441547
62336.8,57741.2,6.78119,332.563,127.341,0.441875
74512,61342.5,-1.21487,314.145,121.32,0.443526
72250.2,76815.8,11.6061,281.802,150.386,0.44401
53472.4,62537.2,8.50172,249.154,114.442,0.445439
96658.7,57232.7,10.8893,314.636,105.981,0.445888
43706.5,55658.7,19.1419,259.064,128.191,0.44665
111326,57942.3,10.2436,446.213,211.391,0.448738
45824.9,58500,2.57753,118.721,52.5497,0.449025
93077.2,47072.4,2.29797,248.941,117.849,0.450022
107633,48546.3,24.1049,396.573,208.359,0.450142
59088.1,34695.5,32.8509,224.879,89.1549,0.451242
63898,64697.4,31.3354,277.148,86.2584,0.452136
52137.3,28251.1,1.62802,193.66,18.0928,0.452411
104054,65056.8,11.6866,351.835,136.23,0.455891
120600,72040.2,14.0381,450.743,130.545,0.456305
59266.2,51230.3,9.53805,278.699,82.504,0.456805
84895.7,86364.3,50.6004,369.379,193.498,0.461039
94567.6,62557.9,-13.4236,395.812,80.7908,0.463592
102422,46786,-0.750301,461.78,189.097,0.464511
40024.8,41551.9,25.7182,107.585,60.3636,0.465037
130189,61057.6,39.7317,463.423,161.258,0.465598
49273.5,56705.3,-0.916079,200.872,118.242,0.467171
86667.8,40903.7,-32.8757,264.297,115.687,0.467739
75590.2,47737.9,2.32036,276.372,143.997,0.468985
66002.3,70397.8,44.3633,361.24,207.262,0.46962
67017.2,65131.6,9.59911,392.211,133.551,0.471838
83722.9,31570.2,-4.37332,307.9,100.333,0.47201
119179,73499.2,533.537,385.211,136.164,0.472112
69434.6,64192.4,30.7606,324.516,202.16,0.472747
54663.8,34850.3,28.5553,145.977,49.2105,0.473159
94197.9,90219.1,-0.308919,281.026,127.275,0.475038
84527.5,92494.3,70.9947,453.624,252.016,0.475515
76833.1,34523.3,20.9326,195.946,54.1525,0.476614
41619.4,39470.1,11.515,216.056,165.354,0.477513
95269.2,41420.7,63.5795,347.092,186.701,0.477534
73541.6,69253.4,38.3308,265.922,125.64,0.478625
86144.9,57511,35.6845,346.604,157.94,0.478939
58153.4,72692.7,31.3133,247.736,119.814,0.480056
46198.3,46084.5,7.5845,127.674,61.5658,0.480416
113083,50657.2,-0.160667,335.64,179.572,0.480946
87448.9,66362.8,-11.3358,410.955,111.295,0.481091
115858,50152.1,16.6879,401.348,173.603,0.482629
47727,45214.2,3.92271,180.644,48.6094,0.484024
76443.8,62843.1,2.02713,406.118,158.59,0.484943
79862.4,54462.9,17.1831,249.083,135.511,0.485153
64407.9,43904.6,-1.02377,161.79,67.51,0.488207
61820.1,58378.8,9.51062,324.656,164.249,0.48865
83398.1,46577,0.369386,318.422,71.1167,0.490155
44537.3,40660.5,13.1397,187.655,96.1274,0.490918
53193.2,43809.1,-4.84844,240.15,88.1676,0.493425
83949.8,91154.3,17.9362,443.328,248.812,0.493622
91703.7,44687.5,8.76732,361.379,177.626,0.498913
72720.4,52178.6,6.71752,320.173,128.256,0.499217
69262.3,33099.7,4.76839,264.438,130.872,0.50199
117184,68290.7,5.0148,464.93,211.456,0.502364
52355.3,67369.5,38.5901,228.505,101.713,0.506403
117383,45773.7,19.2352,421.374,180.739,0.506863
84941.2,73918.6,22.0117,443.191,206.1,0.506892
64171.4,31492.8,3.17363,232.626,94.2864,0.507314
121030,75330.7,45.4882,492.522,240.217,0.509747
118762,42998,31.8021,373.063,169.837,0.511104
69538.9,90110.7,61.8932,350.789,178.923,0.511929
62682.3,56559.3,15.3318,449.508,230.131,0.512146
76535.1,44351.2,24.0659,286.945,107.818,0.512427
126993,65186.2,655.814,783.001,144.127,0.513918
112012,80140.6,-31.5094,451.703,216.678,0.513954
85473.5,61257.5,26.8147,363.745,187.089,0.514469
74851.1,64999.8,-9.53902,344.301,119.225,0.515231
63419.2,72628.9,49.2238,328.226,207.778,0.516289
99895.3,47408.6,27.7944,454.721,203.323,0.516979
77437.6,69800.7,-19.5399,347.79,169.058,0.521755
72118.2,32914.4,104.597,215.7,109.524,0.523999
99268.4,47044.5,21.915,305.091,113.983,0.524487
54880.1,47620.8,42.6412,192.231,64.9052,0.525001
60311.4,59208.3,19.9351,273.337,91.0633,0.528116
97931.3,92619.4,18.2308,408.399,174.382,0.529173
80907.1,50538.7,55.4736,331.444,161.193,0.532123
114856,62502.2,15.9053,437.692,197.96,0.535149
62415.1,67967.4,1.7027,245.256,147.714,0.535306
70495,39084.5,0.554644,213.777,140.473,0.536308
57177.3,32891.6,2.98485,207.862,61.0315,0.537128
45389.2,50266,-0.210881,174.628,67.9775,0.53843
65254.9,61343.9,19.9459,231.205,173.863,0.538948
111733,47483.5,19.1359,395.812,196.343,0.540527
124124,70252.4,37.9337,460.615,156.182,0.541569
76522.6,65744.8,1.50768,318.772,126.883,0.543744
58691.4,50558.3,-8.63231,219.188,131.917,0.545392
73343.5,61333.2,14.7348,293,132.702,0.546887
97289.4,46611.4,21.8157,293.07,113.655,0.54738
64122.7,77281.8,25.2612,344.371,103.486,0.548128
53289.2,52021,67.9743,178.711,84.2168,0.548229
56450.4,53766.2,4.31729,224.879,105.849,0.55212
84076,51350.4,24.0963,363.049,141.322,0.552292
138830,62192.9,521.603,419.926,143.866,0.553265
48224,51841.9,37.9797,135.463,84.9413,0.558881
67481.3,37919.8,14.8122,218.619,63.0351,0.559452
100769,37344.3,-4.08841,227.155,67.176,0.561346
105501,56442,0.239406,1504.42,192.592,0.563562
117871,57181.1,39.2881,378.689,143.605,0.563709
50702.8,70427.9,25.7869,325.846,138.711,0.5657
122892,61317.6,-41.7287,373.341,174.642,0.569385
53449.2,48704.6,6.16325,190.015,91.2607,0.572659
57025.4,25353.6,587.897,163.369,62.434,0.575443
60327.5,31002.3,-29.5886,205.438,61.4322,0.575591
74548,35177.2,-6.89076,1639.41,50.4126,0.577657
41802.1,30622.2,11.2353,77.4992,31.5807,0.577809
122292,66002.6,9.52922,366.25,162.819,0.581417
101947,48512.4,31.0899,350.44,129.041,0.584287
59540.5,54073,19.3849,219.402,85.5999,0.587607
85338.3,57506.3,9.0549,419.857,163.469,0.590694
82331.9,52132.4,16.7392,277.783,141.779,0.59121
72578.9,27142.2,4.78705,255.597,69.7141,0.592102
99201.6,53246,5.08851,270.584,74.3948,0.592872
70390.8,28498.6,11.475,271.149,116.67,0.593128
51120.1,47761.8,7.68148,194.303,81.9769,0.595389
112368,49650.7,14.0446,328.086,78.2859,0.595501
75610.8,48528.4,7.29869,311.058,147.257,0.595831
67644.9,59910.7,3.13472,226.941,164.964,0.598874
72307.8,59970.9,-11.7513,307.549,105.784,0.599188
74931.9,79054.8,-1.86182,382.783,202.936,0.59952
80089.2,62187.4,0.93905,415.373,146.736,0.599881
65963.5,43100.9,-2.31932,157.05,129.695,0.616754
52301.7,58397.2,5.75398,209.644,70.9831,0.619028
43192.7,51502.9,9.04373,193.374,104.602,0.620271
88093,48401,10.6692,294.336,146.801,0.620732
95469.8,48840.5,15.1237,335.22,190.391,0.622232
39596.2,50926.5,25.2334,203.155,113.59,0.623665
97452.9,53943.4,8.88543,350.928,140.669,0.625118
64639.3,64114.2,31.7985,288.987,178.08,0.625573
76610.5,36927.4,4.4753,202.799,93.6945,0.626474
69960.9,38667,10.9544,254.96,89.0233,0.628797
63515,89213.3,-3.40122,315.898,130.479,0.631356
81468.4,64362.4,17.1913,261.257,162.754,0.631739
90004.4,88182,6.32132,403.422,262.256,0.633358
122577,61490.1,20.5604,452.252,226.143,0.634149
84776.1,49233.2,-12.7394,467.804,215.518,0.635909
85017.5,49385,22.8162,302.843,116.342,0.637385
44910.2,30993.6,4.67885,152.235,74.0555,0.639689
57010.2,41023.2,26.1409,296.306,195.115,0.639973
41590.2,52207.4,22.809,153.169,96.982,0.641519
86652.1,39371,5.08283,215.629,78.8133,0.642137
98805.7,76346.4,15.859,510.621,269.222,0.642854
42187.3,41442.1,22.8307,235.821,91.3265,0.644165
117869,70343.5,-1.86435,656.629,410.158,0.645583
90346.9,45622.7,21.1664,309.514,91.9186,0.645831
61631.8,52345.9,5.1181,290.607,72.1185,0.646417
71732.5,61104.1,-1.1265,227.865,64.1705,0.649694
69516.9,39291.4,-36.7661,262.742,130.153,0.650259
62713.5,47089.8,2.51837,245.114,80.9885,0.650731
56695.1,40707.6,127.363,236.247,137.732,0.652653
85899.9,47293.8,11.2481,236.531,74.3948,0.654092
56736.4,52275.3,-5.98848,146.049,85.9292,0.655082
55117.6,40133.3,-4.72485,350.65,119.88,0.655779
104325,72022.8,36.3013,424.613,150.321,0.655868
56557.3,84873.8,41.3595,320.804,155.531,0.657277
69610,59102.3,1.41341,291.099,90.3395,0.657932
67965.2,74390.7,17.6711,272.702,109.918,0.658851
40639.6,47703.7,-0.708549,179.928,82.3723,0.658993
72143,36344.3,4.14786,271.926,114.901,0.66026
56296.4,43289.9,30.0443,178.281,125.836,0.660678
113190,49870,-24.6267,359.012,163.144,0.661192
78672.5,69956.2,16.6061,303.967,128.125,0.662289
51917.2,66147.8,67.5303,267.123,137.993,0.666456
127715,58160.2,33.2669,408.813,144.779,0.666832
46529.5,51444.5,25.9378,163.369,55.4214,0.669393
35513,49015,7.41198,177.636,50.9469,0.669706
60884.1,32703.6,0.823719,199.516,64.037,0.673954
74747,53325.8,14.7418,284.973,171.98,0.676722
45477.8,40083.8,73.1606,248.02,159.892,0.677687
57658.1,47649.4,39.0889,148.423,79.2748,0.678176
72444.2,53129.6,13.5478,283.634,96.5876,0.679153
62512.7,28590.3,-9.22251,220.327,94.8782,0.681431
69484.2,70861.3,27.6008,262.176,126.621,0.683399
73213.3,67846.1,8.01458,281.661,163.859,0.685396
107116,55248.1,2.04689,296.939,176.978,0.691627
76816.9,54359.4,7.73831,368.893,228.909,0.694748
124790,64909.8,-7.09026,410.54,170.682,0.696344
98228.8,38830.4,-1.90654,323.606,154.62,0.700044
52045.2,54979.8,8.5223,231.844,132.767,0.701318
48263.6,36609.4,9.11193,238.518,91.3922,0.70549
57143.6,28212,1.45001,184.794,63.6362,0.706522
92619.4,48830.2,14.4631,305.934,113.786,0.709683
65089.1,84398.6,15.0492,354.971,192.139,0.710644
59463.5,44439.8,9.84518,310.497,66.8421,0.713508
59249.4,28432.9,0.0891218,206.365,88.6942,0.71669
48272.9,37770.4,941.24,29535.9,165.809,0.717059
92041.7,56628.5,1.04187,443.397,126.883,0.718015
48741.9,43643.5,19.394,203.227,57.0243,0.718393
105176,47552.1,3.20612,283.211,91.787,0.732728
51560,33609.4,6.8366,133.949,95.207,0.735246
109643,45257.4,7.82887,324.866,166.199,0.735486
64583.6,38914.6,4.97822,192.516,106.768,0.73886
47007.6,63728.4,-7.78341,270.302,122.826,0.74258
75027.9,63840.2,6.47948,312.952,162.493,0.74873
56310.3,53799,22.2587,198.945,91.5238,0.755428
55417.6,56216.1,45.1901,237.808,123.742,0.757266
54245.2,48006.5,-0.197329,192.945,70.9163,0.760634
55644.4,27341.9,-2.83506,153.097,60.6976,0.761438
62104.4,51901.4,9.54296,137.48,70.1816,0.765979
71217.8,89123,22.2758,328.226,165.874,0.769981
70808.3,43502.5,-2.57873,272.843,164.639,0.771225
75261,46895.3,538.31,185.724,61.2319,0.772417
49497,38582.8,17.2463,137.769,78.8793,0.772717
76209.3,35048.2,11.9919,176.06,53.0172,0.777571
92226.7,39592.8,1.4874,280.674,124.462,0.778381
72082.3,30329.9,10.6687,217.694,87.1143,0.780045
66360.7,36526.6,6.04521,205.367,84.4144,0.781612
71555.8,53714,5.53974,198.159,151.168,0.782078
100183,52102.1,7.7714,328.786,150.712,0.782438
43673.7,44292.7,8.74318,181.145,87.9043,0.783918
76655.9,41424.6,13.5236,220.896,102.435,0.786093
53868.9,45226.1,6.85537,164.445,117.653,0.788771
50826.6,56535.3,25.4569,247.524,108.343,0.78967
46513,53755.5,-4.55332,224.737,114.18,0.789766
75384.5,36546.1,-13.4459,256.163,138.711,0.792454
74184,47881,0.867038,202.513,128.387,0.793713
106424,44189.8,0.463033,338.435,135.576,0.794219
75677.1,52047.3,17.4208,275.313,149.082,0.795805
42326.9,50920.9,42.4074,156.619,74.9225,0.796604
59734.9,45058.3,-10.2703,180.071,48.0752,0.796896
45208.3,31365.2,12.8569,144.826,97.9679,0.798346
50145.2,44664.3,9.31736,269.596,143.279,0.802882
124925,65153,10.7937,350.44,212.874,0.803403
82551.8,79875.3,643.321,219.544,119.618,0.805861
53265.2,55975.6,12.0457,245.965,108.605,0.806278
94086.4,57789,3.906,446.281,177.302,0.808549
86169.2,34904,4.5886,238.092,108.868,0.810114
127916,62494.4,-3.62694,494.43,129.106,0.811131
81683,37628.7,0.795505,275.243,113.983,0.812649
77590.3,59238.8,8.31597,324.866,112.803,0.813558
92398,66790.1,14.5581,339.692,114.442,0.813597
69753.6,53376.6,0.29444,278.629,156.508,0.815876
100468,54253.2,-6.07096,314.986,118.504,0.819257
64125,81409.5,36.9418,295.251,184.693,0.82195
44743.2,36433.1,11.7831,148.927,92.971,0.823405
95446.2,75540.7,24.3761,436.385,199.447,0.825706
109522,64870.3,6.92564,396.366,191.88,0.826028
88320.6,45132.4,5.41829,317.861,144.584,0.827906
46755.7,43972.6,24.3729,143.89,76.2417,0.832426
80504.8,47093.7,9.40843,289.48,172.11,0.83513
120844,58417.9,1960.31,410.471,152.666,0.836329
53185.6,69924.9,60.7042,268.112,168.213,0.836975
45547,50668.1,39.9875,198.873,137.601,0.837093
61478,55780.3,56.1755,203.013,111.557,0.838016
70930.7,62707.3,20.0074,241.852,133.29,0.838732
84650.5,32263.7,11.6348,229.571,140.212,0.839263
94843.3,55159.2,5.4782,409.988,175.81,0.839378
54304,67611,29.315,323.466,138.123,0.84181
64607.7,61436.3,-10.5393,332.703,147.453,0.843629
51079.8,41962.3,19.7068,186.511,100.662,0.845888
109119,54637.3,-12.6303,322.835,132.179,0.847982
46553.7,46439.7,82.2982,158.343,95.4042,0.851214
54210.3,57019.6,12.4529,249.366,137.013,0.853664
56055.4,71877.5,21.7822,241.64,124.2,0.854119
43946.7,49430,18.3829,225.448,90.9975,0.854749
84417.1,35140.3,1.66458,278.77,150.646,0.855189
104626,39271.5,171.227,349.255,138.646,0.856092
51333.8,56782.8,33.8225,300.524,161.778,0.857716
73006.6,52558.9,-2.70349,261.327,69.3133,0.859024
122461,58731.5,2.49165,416.822,166.654,0.860057
82698.9,45217,3.557,287.438,192.204,0.862019
109483,73472.5,32.7366,451.017,181.582,0.862468
87294.3,60066.3,15.1499,351.905,128.649,0.862572
