"FSC-A","SSC-A","Comp-APC-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
105551,53593,0.856311,314.706,105.324,0.202693
90145.7,57188.8,4.02863,306.355,108.146,0.202945
53030.8,47925.2,-8.63958,127.819,87.5093,0.203274
78522.6,80079,-0.199001,239.299,102.895,0.203831
46374,23510,-6.79922,84.6777,58.36,0.203894
61702.4,51787.8,1.47922,269.454,117.129,0.204844
97827,70046.1,22.3235,366.806,213.971,0.206994
108116,77133.8,21.8261,396.504,132.767,0.207244
74181,44542.4,-11.3295,179.283,118.308,0.20908
62169.6,61304.2,6.97049,298.205,124.724,0.212734
88626,42164.8,20.9784,207.221,74.523,0.214511
112313,57106.5,-5.78604,305.021,96.5876,0.216092
53974.9,32151.1,1.99345,232.413,93.4972,0.217894
43763.5,52403.8,-9.07806,179.355,91.2607,0.218152
71740.8,51873.5,3.75528,240.292,49.5444,0.220093
60958.3,52189.4,7.69909,272.42,100.53,0.221568
47941.6,29758.8,0.391433,99.8372,65.4395,0.223771
84146.2,34505.9,9.07905,182.075,81.9769,0.22413
73533.8,57506.2,18.0617,256.022,79.8681,0.225924
95028,61994.3,-6.70638,327.736,137.405,0.227565
80985.8,53566.6,11.3418,283.986,59.2283,0.235732
84750.6,44773.2,29.8721,247.595,123.153,0.236592
68081.9,48191.1,-7.58575,200.087,107.621,0.239137
74399.9,50740.1,5.41917,221.181,40.9964,0.239692
66035.3,89483.7,19.2903,324.166,188.449,0.240585
101229,36017.3,17.7866,259.772,81.1203,0.241363
54433.8,49266.9,-3.03319,205.509,87.1802,0.243239
56770.6,28632.4,10.103,174.413,47.0067,0.24488
99029.2,42264.5,13.3146,273.973,158.33,0.246174
118074,81680.2,-3.72739,418.616,121.844,0.247855
80336.5,42164.2,16.5411,226.373,53.4847,0.250823
90620,62243.6,25.6576,260.196,84.9413,0.25085
80668.1,85952.8,14.1155,185.581,80.7908,0.250985
107852,45452,-5.2702,243.625,131.852,0.252528
59719.6,66330.3,12.438,313.373,225.757,0.252568
80364.7,52802.1,2.5271,216.412,36.5222,0.254353
53265.4,83457.8,7.37469,342.835,117.522,0.255548
106229,72683.7,0.483568,331.095,98.165,0.25881
130585,66636.7,3.19093,404.805,168.603,0.259309
78027.4,31080.8,1.81332,177.708,51.6147,0.260643
97220.2,45307.1,-23.3681,272.632,55.0875,0.268221
78857.9,55825.3,-1.01704,292.296,118.046,0.270356
67680.1,53907.1,1.69927,183.292,136.034,0.270774
89170.7,46014.3,16.4706,225.946,86.7851,0.271146
91151.3,48502.1,18.5541,329.556,93.7603,0.27273
70253.8,87201.5,20.5904,385.072,168.083,0.276795
74597.5,59963.4,20.7501,289.621,88.1018,0.27869
73963.7,89939.7,22.8648,351.347,140.473,0.280543
82994.7,68128.2,4.27814,304.389,96.9162,0.284447
84078.1,37804.8,-11.0431,236.247,70.048,0.285964
131956,67291,-11.8397,416.822,157.549,0.286171
58170.6,91336.1,6.0517,229.358,79.934,0.288296
52866.3,42338,-8.51059,190.158,100.071,0.290326
106788,43562.4,29.2036,227.794,114.835,0.290561
89490,29804.1,-4.10838,164.876,68.7122,0.292376
98109.3,42971.8,0.0464294,294.97,135.772,0.292429
91188.8,41086.6,11.7724,290.818,89.8131,0.292521
55153.6,36355.7,-5.40378,229.926,63.4359,0.294451
127928,60373.8,-0.791016,352.393,144.453,0.295411
56667.4,37637.5,21.672,222.177,104.799,0.296782
67423,45467.5,1.66816,300.946,74.7246,0.297309
73630.9,66432.3,16.0054,301.789,182.295,0.30053
107611,49959.7,-15.7091,316.178,136.687,0.302243
70435,32762,7.27767,180.071,81.1862,0.30335
39162.1,45983.6,4.67582,163.225,141.974,0.305215
105808,65105,10.2267,326.546,184.822,0.305385
59810.4,65586.2,26.0612,209.573,33.9846,0.305606
102044,63553.1,28.2042,299.4,108.081,0.306031
57788.1,87253.9,15.2542,430.468,168.408,0.309323
76602.1,26766.1,-7.78314,174.413,55.3546,0.314598
97693.5,56629.2,-4.34986,298.345,173.473,0.315518
68889.5,33865.9,-29.8115,154.679,52.3493,0.315787
93515.9,37300.4,10.8802,236.389,102.698,0.31587
46854.2,55046.8,-10.9803,236.531,83.9534,0.317074
55064,50171.4,31.2134,300.103,115.556,0.319197
67563.2,37546.4,0.388899,202.299,33.7843,0.319737
115744,47779.3,0.407022,354.693,143.866,0.322106
64528.4,46409.8,-21.9913,277.783,129.041,0.32304
99592.5,50058.6,9.2835,312.532,110.049,0.323677
62292,71310.7,4.06956,299.118,184.628,0.325011
64630.8,28271.7,-1.87408,178.496,50.4794,0.330181
66350.8,54862.4,2.14598,230.495,105.652,0.331725
79201.4,36888.4,36.5073,249.791,82.7017,0.33234
99419.5,41721.2,2.70695,271.996,62.5008,0.339403
90386,37412.7,0.753918,241.852,73.3876,0.340506
46011.7,52078.6,-3.80277,113.155,45.2035,0.343811
40450,35100.3,1.37375,135.391,57.5586,0.344769
79528.1,55367.7,2.81864,256.8,97.705,0.347489
109559,39274.3,0.0957346,219.615,76.2417,0.347709
62656,66616.5,19.6896,170.829,117.915,0.351827
44562.2,51295,15.0519,174.628,84.4144,0.354876
54742.9,71451,-3.4083,240.576,194.727,0.358413
74170.9,51131.8,29.2126,138.273,62.3673,0.362884
76183.6,41169.4,5.26798,221.394,64.5713,0.367781
91924.5,40889.6,-1.81959,254.323,106.243,0.368789
121305,54645.9,-3.57604,316.108,158.916,0.374604
70888,36244.4,15.5007,249.012,41.9313,0.375001
94880.5,52999.8,13.5565,272.702,103.88,0.375606
71748,30628.1,-1.37525,249.579,121.713,0.377054
44831.6,35482.5,1.65684,126.953,83.5581,0.377546
40759.6,31539.8,30.7157,170.399,74.189,0.378404
97092.2,36506.2,30.0561,219.117,57.2247,0.378428
87072.6,38182,-5.13822,242.207,99.2164,0.379685
62931,68827.7,30.3752,231.702,128.256,0.381958
42814.3,49386.4,30.8544,159.348,115.294,0.383675
59016.5,52170.4,-8.36275,221.608,96.1931,0.38429
103414,43661.3,2.69911,260.691,106.899,0.384313
89734.9,75302.6,2.72737,287.297,116.67,0.38561
106590,47891.6,37.1052,310.356,124.331,0.387462
59666.6,31439.7,6.36742,178.925,59.629,0.387982
87722.9,50371.7,0.528998,231.702,70.7827,0.390341
80361.6,76625,14.5243,299.821,140.93,0.391983
99112.5,61695.9,15.2423,322.765,109.59,0.393805
65689.3,37255.6,0.951735,173.266,70.1148,0.394184
67436.6,59731.1,24.8757,301.227,121.189,0.396253
88671.2,57054,-3.5862,247.099,92.2475,0.396931
75740,36122.8,0.0382207,231.489,88.6284,0.39792
71034.1,37176.1,6.78356,220.896,83.3605,0.398055
102811,57341.2,18.9826,360.822,104.602,0.399956
71356.1,83765.5,18.932,267.053,76.6374,0.401014
97888.6,58508.6,21.7195,392.834,156.898,0.401062
86676.2,60894.7,1.20891,349.115,169.772,0.40613
52721.4,36282.2,7.45902,259.277,83.1629,0.407298
66791.9,47337.4,38.0523,228.363,131.133,0.409067
107103,59088.5,3.85124,229.571,81.9769,0.409343
61013.7,63420.5,32.3348,187.298,164.704,0.409457
87332.1,36082.9,5.06548,207.149,72.1853,0.409671
56336.7,51876.1,22.1537,221.323,147.388,0.409975
103311,47801.1,0.489925,261.964,73.7883,0.411274
56576.2,34875.4,1.23197,201.942,40.5957,0.411488
73814.7,32340.2,-8.42893,208.504,109.918,0.412954
120452,41956.7,3.56488,330.115,115.949,0.413425
73849.4,51439.4,-19.553,268.536,113.852,0.414862
142816,59924.9,-5.05665,330.255,115.425,0.41515
54415.7,47262.4,12.761,199.587,37.6574,0.415174
55230,41547.3,16.73,215.771,74.7906,0.416928
115401,56463.3,-0.284221,311.269,81.5816,0.417876
94167.6,42331,23.9592,276.019,104.077,0.419519
54358.1,36278.4,-6.03744,153.6,48.4759,0.419577
58612.2,67583.6,11.7608,308.532,230.067,0.421872
58236.3,62759.2,2.77508,318.982,101.056,0.42234
112137,73250.2,2.46631,402.454,144.714,0.422641
132220,58177.4,4.14154,410.333,183.073,0.423711
84401.5,68858.9,27.2002,284.339,65.8403,0.424243
96864.5,61895.9,-3.0717,286.452,176.329,0.426519
89612.1,37180.7,9.41077,285.677,148.04,0.426887
104082,63044.9,-6.26082,370.144,140.604,0.426932
57028.3,25216.3,-2.16993,139.426,47.0067,0.42869
118644,83468.8,11.7835,444.702,152.666,0.430505
70560.5,27682.3,-2.51403,194.946,62.2337,0.430668
75257,54713.6,5.69613,276.866,87.3777,0.430935
100896,47120.4,-1.36628,279.757,75.1204,0.431225
104709,60590.4,12.4193,322.205,119.683,0.433429
110583,66639.9,7.89112,395.119,153.448,0.43576
68107.6,32241.8,-2.48176,180.572,112.213,0.436556
89411,48200.9,-18.4841,228.718,125.313,0.438125
55616.6,43926.3,-7.91068,191.516,68.9126,0.438843
83886,50055,-10.3082,290.255,118.439,0.439005
98224.3,42702.4,0.411745,308.461,79.8021,0.440095
49131.3,55164.3,-6.295,167.53,45.8046,0.441042
48610.1,57678.9,1.94078,189.014,117.456,0.442599
93488.9,45824.7,31.6059,290.255,97.3106,0.444342
48724.9,46558.8,-2.42694,189.014,130.479,0.444579
59655.5,71960.8,-9.86605,225.235,95.6672,0.448495
108552,58620.6,43.0466,333.263,133.29,0.449437
97200.7,50356.5,-4.93063,223.955,60.7644,0.454764
115694,68033.3,1.06124,291.381,133.355,0.45556
107663,82906,34.7033,374.383,209.52,0.458757
77460.6,52825,-2.28079,286.804,66.7753,0.462079
114375,52491.8,-3.34436,274.396,96.1274,0.465758
76753.3,25570.1,-13.7555,210.001,95.0755,0.466528
49661.7,40503.2,6.73058,168.75,79.4726,0.467747
138237,65397.8,9.35061,350.998,108.868,0.468448
57923.8,64069.5,8.5016,217.195,78.6156,0.469714
43258.6,41548.2,-3.85705,97.011,86.851,0.47193
97156.9,46284.4,8.69579,311.339,119.421,0.472583
59594.6,34146.4,0.470892,206.151,75.2524,0.475663
89299.9,46717.8,-1.90556,265.71,75.3843,0.477465
41341.1,53016.7,-16.756,128.252,89.8131,0.480062
70195.7,65256.5,1.57457,266.064,133.682,0.481107
89752.4,41516.7,11.2017,206.08,93.8918,0.481896
55236,42099.9,-2.92091,142.306,37.3235,0.485208
89272.5,39636.3,3.79343,259.984,90.4053,0.48533
136888,63858,28.3666,435.835,159.306,0.488094
107034,40599.6,12.0596,284.268,47.808,0.488474
83799.8,35457.9,-2.46897,187.226,55.0207,0.491233
80010.1,62840.3,-4.99373,334.311,125.574,0.491665
96474.4,46910.8,3.81014,169.897,85.1389,0.492591
96266.7,51329.5,8.10808,312.812,77.0331,0.494851
43947.6,38991.3,-0.520598,152.163,48.0084,0.49505
67524.5,72221.2,-6.54578,266.346,125.051,0.49644
103395,78714.3,7.19935,409.297,138.972,0.498052
49601.9,63577.3,-1.79094,248.232,119.028,0.498585
84734.6,62700.5,33.1391,295.954,102.829,0.499394
88452.1,44061.3,9.27161,280.039,130.872,0.500518
62871.7,69985,6.53755,265.004,90.3395,0.511782
57696.1,61449.8,-1.21243,256.588,156.963,0.511902
85733.7,68671.7,15.9196,328.786,153.057,0.512996
128482,63969.4,-2.8279,410.471,210.036,0.513635
66329.4,60648,7.21977,182.362,69.7141,0.515853
97360.6,50749.8,25.7664,284.973,112.41,0.516771
77147.4,88886.3,25.6545,315.127,140.93,0.517063
82552.8,40284.1,1.35123,196.231,27.4407,0.51732
66255.6,49201.1,19.7594,237.808,100.596,0.518073
102027,71039.9,32.8543,402.247,212.359,0.519397
120423,81273.4,7.60411,358.664,139.69,0.521648
103029,62512.2,9.76216,280.251,69.2465,0.522271
139188,64986.4,1.76269,353.787,186.895,0.523074
89118.6,36511.9,-24.7424,196.303,63.3691,0.524817
113982,51927,43.0127,310.146,88.1018,0.525857
76194.3,73478.4,3.36826,312.952,143.018,0.527536
76982.4,31563.9,2.61371,186.44,73.6547,0.527717
56500.2,45664.6,25.8766,255.739,115.884,0.528419
68898,39667.7,14.9001,187.155,84.151,0.52871
73527.9,55300.1,-1.38665,321.785,138.515,0.531893
106905,60246.2,7.90874,350.65,168.018,0.532883
57658.8,64313.6,-4.11517,190.801,87.9702,0.533756
78189.8,39736.4,11.16,188.156,45.3371,0.534194
98413.3,80914.1,-4.39241,478.264,217.967,0.53647
82549.3,37388,-6.28581,157.624,82.5699,0.536726
46922.8,45993.5,34.9549,176.204,90.6027,0.538097
80362.1,52385.8,6.01437,372.438,174.382,0.538637
132131,74007.8,10.1948,562.436,219.126,0.538775
130647,53448.4,-8.5995,455.27,159.371,0.541
62913.6,64410,-2.68836,207.791,131.852,0.541886
92631.8,64843.6,16.6332,293.422,98.165,0.543816
69016.9,40160.5,2.68004,245.256,64.5713,0.54481
99170.8,59694.4,13.209,364.998,142.562,0.546474
91473.4,58569.5,6.47814,254.111,82.9652,0.548627
106238,67304,-36.0965,328.086,134.858,0.549226
107679,50879.8,-2.21906,326.196,133.224,0.550275
109232,47263.6,14.7545,378.55,171.006,0.552503
87267.7,66193.6,-2.53712,268.466,131.46,0.552817
86952.6,77954,-4.54342,334.941,180.869,0.552881
39359.5,44952.1,24.4797,144.538,91.9186,0.553485
70483,81138.3,0.176446,264.721,81.9769,0.554636
93532,46337.1,-18.6979,249.579,48.0752,0.554949
72128.9,64445.3,18.2992,327.176,97.4421,0.555718
98050.7,41780.7,1.0918,283.211,83.2287,0.558588
93828.9,60514.1,6.43603,291.522,106.112,0.559642
51359.1,62697.3,23.4133,186.011,74.3894,0.559784
67714.1,41640.5,25.8013,255.314,89.8131,0.560364
104248,46041.3,-3.79902,248.799,97.3763,0.561649
76022.1,44748.9,10.1746,251.491,89.2866,0.561809
97907.1,64053.5,-7.41408,280.462,101.91,0.562114
92455.4,60498.5,0.356391,260.196,123.873,0.562343
63894.8,28199.9,0.682002,162.292,66.9757,0.566393
85839.4,28628,4.28361,221.892,44.7361,0.567413
43988.2,59162.5,4.12667,169.252,64.7716,0.568355
116939,53409.5,-6.65285,388.123,196.99,0.568739
95624.6,50588.2,25.7416,290.044,70.5155,0.569129
54747.6,31608.4,-6.5595,129.045,43.6676,0.569949
59646.5,76280.9,29.9822,260.408,134.597,0.573559
51429.8,56901.5,48.7084,200.586,131.917,0.574759
100461,47258.8,9.01962,282.647,98.4936,0.576986
95914.6,59262.9,3.16323,302.422,122.957,0.578619
97530.2,36305.3,8.78078,244.193,33.2501,0.579013
83928.4,61706.8,44.3085,295.392,115.884,0.579444
89676.8,61126.3,16.8381,339.832,173.993,0.581004
76676.7,74298.7,56.4135,374.73,88.8917,0.581497
96517.5,75565,6.73849,390.548,178.405,0.581717
89027.9,53238.2,15.3382,285.255,130.087,0.582846
93330.5,51269.9,9.21156,280.11,123.546,0.583455
85685.5,53398.3,-2.91099,262.6,104.011,0.586062
62089.3,39218.5,-12.2093,177.493,84.8096,0.586503
83168.6,77184,-14.2928,291.381,128.91,0.587884
73519.3,38591.6,9.24674,204.511,53.1507,0.588139
87839,58649.4,-3.6956,261.893,51.9486,0.588223
52667.6,41245.2,13.6632,136.832,71.7846,0.589047
72169,32267.7,-11.2032,115.541,71.1167,0.591589
74325.2,38549.6,6.38785,239.724,93.8918,0.591731
139416,67069.2,-7.80064,376.328,120.404,0.592829
42622.8,32658,28.7441,116.842,62.5676,0.592905
105700,50346.6,-27.7515,269.949,81.2521,0.593378
100801,71328,12.5484,420.202,269.03,0.594315
68753.6,50393.6,9.11589,231.418,79.143,0.595173
92938.2,54801.2,7.17252,300.454,172.889,0.595419
111921,71320,2.64101,310.988,167.109,0.598286
86789,71244.1,-5.90263,289.058,131.787,0.598661
85713.5,34660.7,6.80448,208.86,73.7883,0.600207
91863.8,41851.1,-18.3414,325.916,99.3478,0.603068
71589.9,66935.8,1.47844,329.206,93.2999,0.605858
93701.6,50276,10.5857,197.588,85.534,0.606987
65606.7,43114.3,23.1421,207.007,67.3764,0.6079
113721,62709.7,53.6828,389.301,167.499,0.611114
78356.4,67375.1,11.1555,348.627,169.123,0.614227
78816,50953.7,9.28167,231.631,58.4268,0.614397
99511.3,47660.3,2.17448,291.522,99.4793,0.616197
60033.6,79626.9,-9.15373,285.889,115.818,0.61871
70537.2,39252.7,30.6913,122.622,44.2018,0.619514
54838.3,71972.7,13.0906,214.917,119.814,0.621349
71510.4,60307.1,-13.9289,251.279,100.925,0.622341
71894.9,31308.8,15.0302,222.461,66.1742,0.623506
75257.9,47920.1,6.56298,284.621,52.5497,0.624375
45583.6,64880.5,22.8615,126.303,88.9575,0.63002
49742,56777.4,19.2217,159.635,54.3529,0.630051
55413.8,39855.8,0.69496,172.836,157.549,0.631908
70772.2,38576.9,26.9323,235.253,118.308,0.632493
63273.7,36602,-15.1241,193.16,57.9593,0.634414
78136.5,29483.7,0.888696,184.937,78.9452,0.635237
59608.2,66897.1,17.4615,222.034,145.953,0.635271
73538.1,68204,4.04791,253.686,138.515,0.636876
93000.5,40813.8,-4.80747,200.586,100.005,0.637113
60652.3,38535.2,4.89538,247.311,53.4179,0.640354
81300.2,56706.1,5.09847,291.874,149.278,0.64042
52762,42416.9,13.2252,164.015,89.5498,0.643375
46792.8,59283.2,1.55349,253.12,127.341,0.643871
83626.9,52496,7.95389,231.276,108.802,0.643906
74317.5,31119.6,10.7549,166.741,72.5193,0.645313
83372,50865.5,-4.18082,236.531,59.295,0.649421
38803.9,50079.1,19.8279,127.241,15.6891,0.650051
90802.6,44489.3,14.2791,275.102,143.866,0.65214
63333.5,59448.9,3.94033,226.017,126.883,0.652329
117011,54558.6,12.2962,356.295,121.189,0.653695
60646.1,49359.7,7.43819,163.512,120.6,0.654426
135071,60077.7,44.9298,333.193,115.884,0.655303
66928.7,49529.9,39.2186,302.843,129.041,0.655524
46887.5,53276,45.6838,86.7832,45.9381,0.658219
47917.7,52805.7,7.8586,189.515,64.3709,0.658284
60375.1,36937.6,-5.29097,209.003,80.9885,0.660017
62043.1,90443.5,2.39062,279.898,114.704,0.66456
68964.2,53950.8,2.08108,256.163,138.515,0.665307
46585.7,52774.2,19.3817,261.893,113.721,0.665676
79824.3,46708.9,-4.80315,212.78,88.4309,0.668599
103620,54606.6,14.6132,290.396,70.382,0.671234
51774.8,49166.3,-3.5014,190.515,81.9769,0.67223
59227.8,41452.6,6.62201,156.116,48.0084,0.672614
76402.3,48451.2,-3.89164,180.071,74.523,0.672709
84684.8,57764,-1.89824,263.024,104.799,0.677022
68380.3,55223.1,21.4976,223.742,134.139,0.678679
91943.6,43891.3,16.8108,245.894,68.5786,0.681056
125553,61298.4,24.3995,349.952,74.189,0.681124
78063.7,39285.8,-3.42718,177.923,87.5093,0.683912
59448.6,58642.1,7.97431,153.241,31.5807,0.684088
90418,35521,-0.0695703,276.795,88.9575,0.684748
58681.5,27439.5,14.6834,224.239,45.07,0.685068
102756,52465.6,15.3014,261.964,85.1389,0.68541
54625.3,55659.3,-6.03982,214.703,89.8789,0.688291
59895.8,59772.1,20.3486,292.929,130.937,0.689117
81544,56872.2,-2.76541,158.989,62.8348,0.689663
87838.6,40041.9,18.777,237.454,80.5931,0.691348
