"FSC-A","SSC-A","Comp-APC-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
60555.5,65887.3,8236.05,317.37,174.642,6.86658
93605.9,49080.6,11.355,373.688,153.773,6.86819
91067.2,65454.9,1.38423,709.98,164.249,6.87076
66686.7,69024.3,19.8565,309.584,180.739,6.87215
103647,36142.2,1.76422,272.773,71.317,6.87308
57670.9,25710.3,17.4484,140.866,47.4073,6.87561
119764,54997.2,-6.11383,374.105,140.539,6.8783
117220,59103.9,30.2083,411.093,172.954,6.88523
52952.2,50870.7,1041.13,189.443,73.5879,6.88537
99836.5,45996.1,5.71884,325.006,153.317,6.88598
65243.7,36257.8,3.93005,182.218,63.9702,6.89104
67474.6,62819.1,40.9459,290.888,59.8961,6.89763
59886,63013.1,33.2601,174.843,133.355,6.91203
56703.2,66480.3,12.6829,297.712,147.192,6.91707
72924.3,49932.3,2.22831,168.606,95.3385,6.91968
74615.8,46106.7,52.3898,278.558,111.623,6.92411
70116.5,35370.9,4728.63,193.731,59.295,6.92476
102656,55185.1,63823.6,342.416,197.507,6.92818
52384.2,39494.6,1827.06,179.427,124.004,6.92827
84341.3,43239.3,54.8882,263.307,130.545,6.92853
82073.9,45089.4,5.33605,243.767,131.002,6.9321
45475.5,46179.9,34.8422,322.415,131.133,6.93463
120260,49181.1,52837.5,332.074,133.094,6.93609
47311.8,30570.2,47.0847,132.507,41.7309,6.93678
60009.3,32176.1,84.789,225.804,99.4136,6.93869
62138.3,66991.8,3839.16,201.015,111.426,6.93878
116774,67223.3,36.5794,494.635,192.656,6.94015
68168.9,71374,402.322,451.566,362.479,6.94064
113147,65016.2,198.73,349.813,120.534,6.94154
83973.3,57877,1565.92,376.744,160.152,6.94469
85611.1,45146.7,53.7349,400.864,203.323,6.94568
46043.1,35745.6,16.5153,238.163,63.4359,6.94576
123777,53380.2,29.159,354.693,150.125,6.94679
104572,59007.8,-11.0382,266.487,77.165,6.94705
93008.5,40980.8,45.9697,263.449,83.6899,6.94786
65155.4,38969.2,343.484,113.083,72.3189,6.95011
73791.2,58333,-26.845,365.137,60.2301,6.95073
83303.8,52104.7,-12.4316,319.263,86.9168,6.95329
65264.4,39756.4,6.38235,230.068,98.2965,6.95475
51062,27357.1,9.16644,189.372,43.4004,6.95629
61189.5,66590.8,57.586,241.782,152.536,6.95827
92966,90354.9,3.35219,442.847,132.31,6.95904
81045.7,41935.3,-17.6506,243.413,113.655,6.95924
78371.4,83969.2,258.444,212.281,117.784,6.96107
80218.5,42447.2,38.7555,285.396,116.867,6.96286
87086,55789.7,-0.757531,345.557,106.046,6.96518
99624.4,43077,99.4552,396.573,205.067,6.96673
84109.4,65490.2,8.85408,324.026,99.2822,6.96701
109581,51087,229.023,327.596,163.404,6.96794
72271.5,78133.2,12.5353,337.806,126.687,6.96919
76956.4,62712,24.4862,324.026,79.4726,6.97018
56585,28603.7,-0.702733,159.635,69.9812,6.97141
56810.6,47242.1,4643.64,183.864,106.374,6.9732
112816,54950,-0.123288,318.422,140.865,6.97421
40012.3,41680,18.8562,192.302,118.308,6.97592
107864,54258.4,54.7312,393.735,178.47,6.97775
71141,64886.7,46.4095,255.031,113.59,6.97962
62778.7,54422.8,2137.65,263.449,113.983,6.97971
99581.1,50208.6,3.68715,451.223,178.21,6.98215
85785.3,59699.9,15.5661,265.216,116.539,6.98233
56572.8,71772.4,36714,268.889,130.676,6.98321
91208.6,66709,-0.656278,381.742,165.939,6.98356
91486.5,68551.3,27.7024,401.624,110.836,6.98862
42273,55977.7,39197.5,753.848,99.9392,6.98928
128611,70225.4,-47.4458,338.644,146.018,6.9894
123517,65032.7,49.8985,383.338,143.931,6.9923
101614,44605.4,-0.598184,266.77,81.8452,7.00169
82019.7,54060,127.119,340.181,140.995,7.00207
89052.6,32699.4,29.9382,222.888,74.2558,7.00859
55660,66974.4,5282.36,235.324,130.676,7.01622
75771.8,45914,23.8008,233.833,100.333,7.01901
77989.7,38702,52.7832,255.243,121.189,7.01903
105690,82735.6,193.167,407.293,197.184,7.0207
84198.1,33533.1,6.30212,319.963,211.972,7.02169
52262.2,59447.7,21.4501,237.241,82.0428,7.02191
130038,69541.9,6335.07,415.58,164.119,7.02308
98895.3,64131.6,4.88216,410.678,98.2307,7.02396
135625,55324.3,514.985,406.948,210.94,7.02534
104914,55632.1,400.019,353.159,106.44,7.02648
63082.8,29769.5,56.446,197.303,50.5462,7.02849
88971.6,48015.9,24.8559,321.925,130.676,7.02903
40498.8,40296,50.8382,150.653,139.364,7.02921
66742.7,67099.2,-3.07959,293.14,158.2,7.03071
65338,47901.2,18.3923,151.947,46.4724,7.03152
65111.6,89334.4,39.2334,263.731,84.0851,7.0324
58631.4,62702.9,33.4042,335.08,205.906,7.0326
76705.3,40683.6,26.7362,212.709,117.456,7.03343
65043.1,27245.1,-0.977358,167.602,45.2035,7.03389
54201.1,76712.7,20.4668,259.559,121.844,7.03601
60547.2,70416.1,20.2213,303.967,148.691,7.03685
102600,39345.7,-9.80603,251.491,109.786,7.03763
108111,63365.3,30.4687,555.427,152.926,7.03976
69792.5,54607.9,5.10458,267.618,97.0477,7.04063
80939.9,39206,-7.40531,253.19,67.51,7.04079
85617,60238.2,-1.93665,309.865,137.732,7.04131
75926.2,73940.9,30.2677,374.105,248.043,7.04434
114277,73934,437.197,443.603,143.801,7.04481
116911,50165.7,2.98161,236.673,97.1134,7.04508
91809.2,60844.5,1088.08,304.529,138.384,7.04515
39382.3,49287.5,181.122,189.729,71.651,7.04733
104018,80094.1,360.614,331.095,147.518,7.04803
70171.2,52948.7,-0.601611,229.216,82.1087,7.04942
52146.8,47487.2,2.15831,246.886,144.519,7.04989
100448,66579.4,-1.52749,367.989,137.405,7.04999
54257.1,46243.4,28.683,264.65,123.022,7.05325
62909.1,72016.1,7.95277,238.305,73.0536,7.05356
81908.8,70473.9,0.525829,369.24,134.727,7.05805
85088.3,61903.6,8.39799,273.055,94.5494,7.06113
116987,76939.8,2.70886,518.565,213.648,7.06167
75938.3,55053,-24.0435,368.058,99.545,7.0621
46656.2,37809.9,846.046,133.877,35.1866,7.06224
57458.4,42766.3,0.314765,252.058,75.3183,7.06481
84328.8,63240.7,61.5901,484.067,320.093,7.0657
101576,63752.1,18.1895,495.588,257.202,7.06657
41509,38477.8,162.902,190.73,102.764,7.06967
67275.2,50152.7,10.184,223.03,48.743,7.06991
76512.2,63829.1,1841.78,274.961,172.175,7.07148
79911.9,31377.6,62.6832,265.357,86.7193,7.07323
42005.8,37258.9,21.6288,173.051,104.143,7.07654
48735.9,52023.4,31.7319,218.334,103.552,7.07798
79141.5,47633.4,12.2618,248.941,91.9843,7.07891
55560.7,44717.3,3.16292,216.91,91.1291,7.07974
40213.8,53657.3,10.6892,284.621,117.391,7.08101
111684,70379.9,-1.45368,383.893,139.69,7.0817
85919,49993.6,17.6736,324.166,109.721,7.08321
97667.9,38102,27.9249,238.021,109.655,7.08451
50413.9,60174.5,97.6934,228.718,133.943,7.0883
94159,48489.2,31.2082,378.758,159.762,7.09235
88965.5,35684.3,17561.5,291.029,90.9317,7.10231
42218.3,47697.8,-3.60971,196.16,116.539,7.10629
66629.7,72878.1,26.109,303.476,117.915,7.10749
41603.3,39159.8,794.05,176.992,59.0279,7.10942
42206.5,47990,10.7263,216.554,122.499,7.10997
92375.4,56064.5,23.6373,279.546,81.0544,7.1108
70085.1,45415.4,34.599,240.576,117.98,7.11535
82821.5,48212,11622.2,303.335,77.4947,7.11577
113885,50946.8,-3.23665,283.07,72.8532,7.11893
119956,50790,-8.25987,302.773,129.499,7.11958
45684.9,53363.5,13.0697,189.443,165.224,7.12064
96681,52350.4,-18.8907,256.305,111.623,7.12309
84832.3,31996.1,4.73624,337.247,153.252,7.12375
55372.5,55474.4,839.704,207.007,114.573,7.12413
71159.2,74974.1,32.2374,359.221,180.156,7.12507
93168,53420.6,15.5886,306.636,130.741,7.12776
52893.7,42906.9,8039.86,777.811,59.9629,7.12796
66388.3,55269.5,45.8896,262.883,121.713,7.12862
82334.2,42156.9,130.238,208.005,83.1629,7.13323
46154.4,31709.8,10568.1,154.319,63.7698,7.1336
105767,43425.3,-12.1793,315.407,112.475,7.13367
107511,42740.6,18.5511,263.519,109.918,7.13461
84196.4,40867.7,10122.1,315.477,154.099,7.13593
93807.9,52032.5,65768.3,400.033,187.543,7.13835
43483.9,39864.3,273.988,159.42,46.1385,7.14014
58046.6,50222.3,-3.91249,240.505,109.852,7.1419
51493.9,57584.2,22.6257,190.372,107.096,7.14224
63057.7,43430.2,370.113,244.901,118.373,7.14465
61912.3,51319.3,51453.3,217.836,54.3529,7.14483
37078.9,41643.5,-6.44273,155.038,132.114,7.14597
105016,61319.9,0.946352,354.693,193.95,7.14749
101567,42402.7,8.95889,256.447,79.2748,7.14791
76825.8,60324.5,18.2701,319.122,111.623,7.14965
60469.8,46649,91.2911,133.372,91.7212,7.14993
99401.7,50503.8,12.4769,290.466,155.075,7.15046
50839.4,41259.7,18.4943,239.795,98.3622,7.15123
101185,53880.7,32.5066,343.393,123.611,7.15239
88399.5,62277.8,186.362,417.167,170.162,7.15285
55496.2,62917.2,146.541,229.571,108.999,7.15429
74826.6,68906,14.8519,233.833,135.642,7.1549
106638,54380.7,30474.5,318.351,160.412,7.15686
44286.9,43748,18.38,175.774,79.2748,7.15864
74120.5,41075.2,-17.1231,313.233,118.046,7.15979
77806.6,39577.6,22.1923,260.337,160.347,7.15996
91580.9,58838.4,17860.2,1498.06,178.988,7.16143
92758,44338.6,21.0388,298.415,105.718,7.16432
98091.9,58464.7,-6.7535,386.181,189.744,7.16478
62867.3,33610.5,165.346,238.589,95.47,7.16719
60160,51973.2,2.06497,255.951,135.772,7.1674
43297.3,51852.3,13045.9,316.038,154.75,7.17002
78290.3,45599.4,206.437,228.86,95.7987,7.17044
84359.7,65654.4,969.796,355.25,112.606,7.17319
44931.4,32830.4,8.79089,186.797,104.143,7.17359
55693.3,28669.5,0.516972,169.323,79.6703,7.17687
77067.1,69513.9,6.46862,313.654,187.219,7.17763
45160.5,43659.1,340.534,125.726,107.162,7.17898
42206.5,49897,20.8563,247.453,171.526,7.18162
97035.6,53448.3,34.547,316.389,169.772,7.18166
55224.9,55822.3,7.46284,232.413,86.851,7.18588
78999.8,78224.8,9.48628,271.008,110.377,7.18682
102202,53393.6,13.6533,419.029,259.698,7.18819
79913.6,38589.5,-5.35177,301.719,85.6658,7.19197
79123.6,44942.9,198.448,324.936,157.484,7.19335
80037.9,49224,17436.5,641.435,152.861,7.19665
72804.7,33761.7,14547.9,303.616,88.4967,7.19679
103796,50227.7,14.2928,388.885,150.777,7.19834
56405,38072.6,-2.5561,279.405,147.909,7.19852
44870.7,39142.4,21.5466,248.587,102.501,7.20102
46388.9,64795.1,13484.9,368.058,148.105,7.20121
93138.5,57168.1,72.8755,398.719,146.54,7.20284
59264.2,38406.7,-17.5294,179.856,85.5999,7.20489
56631.3,65425.7,8.9484,229.074,72.1185,7.20607
106726,67002.2,15265.6,527.853,156.378,7.20739
62597.5,70142.1,14420.1,217.622,169.967,7.20863
108184,52796.2,7040.06,330.955,175.096,7.20979
37689.5,40611.8,1857.58,156.331,50.8133,7.21196
92437.6,65906.1,61.6595,354.135,145.823,7.21224
75568.2,77508,35.6258,275.666,170.422,7.21255
49023.8,51007.5,25302.2,183.507,110.114,7.21274
72651.3,41596.4,18.7261,229.145,96.4561,7.21591
50422.9,62651.7,99.1276,389.786,140.604,7.21672
101811,38062.4,0.453252,367.363,120.404,7.21737
47393.9,46805.8,-4.85866,189.658,51.4811,7.22058
46222.9,56394.5,2.7691,273.408,101.516,7.22273
85800.2,79171.6,7.1697,420.685,232.831,7.22547
52666.5,38182.8,0.33167,220.327,58.0929,7.22589
72528.8,35595.9,5.45886,233.194,77.7585,7.22614
61225.7,41991.7,29.3184,158.63,82.1087,7.22818
68714.1,53546.5,15.5546,199.73,57.6922,7.22928
49395.4,36274.2,0.504835,114.385,60.6976,7.23082
56991.1,37187.8,32.6283,183.22,46.5392,7.23237
75936.7,77482.5,36053,2001.75,162.754,7.23471
60822.6,64120.8,34.6826,422.822,187.219,7.23554
50696.2,36250.3,143.582,184.222,116.539,7.243
49734.3,24157.4,13.2473,166.813,71.9181,7.25018
84458.1,57050.1,71.4857,359.499,182.878,7.25119
94721.8,63452.3,13.4147,388.608,198.412,7.2525
58239,45681.6,20.8922,259.842,93.1026,7.25702
77293.4,46417,-7.21554,234.188,79.143,7.25711
41712.3,52176,97.1614,206.436,128.06,7.25716
46834.8,54906.4,149.219,224.951,88.2335,7.25732
132954,51135.1,113.091,391.864,179.831,7.25923
79773,82138.1,35.8963,301.227,137.666,7.26057
66918.6,48601.1,-9.99465,216.554,116.801,7.26333
65466,62241.1,23.0301,296.376,83.9534,7.26807
134925,57565.6,2.2816,444.221,210.682,7.27262
69505.5,50844.1,580.387,256.8,70.5823,7.27682
86238.3,68989.9,14.078,240.647,131.46,7.27795
88530.3,55718.2,14.7033,299.681,55.4882,7.28011
84161.6,50941.3,15386.6,259.135,57.2914,7.2823
40703.1,51535.7,51.8909,189.658,149.995,7.28485
74582.3,27816.4,5.68213,156.906,100.399,7.28783
70939,38126.1,21948.8,263.873,76.7693,7.29
118828,56443.8,-0.161924,338.016,96.0617,7.29326
42478.1,39062.6,12.2645,176.777,63.9034,7.29418
43187.9,42713,19.621,144.682,67.4432,7.29806
59519.6,36828.7,-8.09095,232.768,90.2737,7.29918
115175,63606,7.9895,519.515,309.13,7.30085
58196.9,68913.4,72.1089,270.655,170.227,7.3014
117909,48223.7,268.605,403.215,163.599,7.30248
97899.2,45710.2,9.6456,298.486,114.049,7.30273
47036.5,50133.5,42.7494,184.365,112.344,7.3038
45869.3,43675.5,78.1342,226.87,157.354,7.3061
80893,52908.2,29.7576,253.403,120.011,7.30695
52408.9,43038.9,83.5526,168.965,143.671,7.30851
82585,45164,20.1761,345.976,164.119,7.30939
37871.8,48040.8,44986.4,509.874,84.2168,7.30951
39984,43993.3,7.94877,169.538,109.196,7.31209
46816.9,43399.5,-6.01883,200.872,62.0333,7.31267
83063.8,51394.5,8272.89,638.312,139.625,7.3135
51602.8,43374.9,21.2899,246.603,74.4608,7.31409
55241.4,65797.5,2.9579,316.669,122.826,7.31581
55133.6,61169.3,336.904,322.976,153.578,7.31619
92815.2,46868.6,17316.9,363.467,196.602,7.31661
78374.8,45967.3,-14.0534,297.08,76.7693,7.3171
94665.8,57294.4,19.5254,447.036,202.225,7.31763
108730,63086.9,2.64282,343.393,111.229,7.31924
99089.8,52254.3,21523.4,293.985,117.587,7.31994
85016,52696.2,13.7347,297.08,94.1549,7.32073
60025.8,32823.9,5.8621,221.963,90.5369,7.3232
73099.1,55040.6,24010.1,211.996,88.2993,7.32544
64857.7,33813.9,687.842,3167.36,123.611,7.32654
62846.6,33238.9,34.2526,182.218,104.799,7.32694
55131.9,24559.2,31.6144,142.306,13.0185,7.32804
121365,83906.4,5558.34,557.045,178.21,7.32976
70242.4,51312.5,-10.0265,254.748,81.7793,7.33147
113818,45706.6,4.23911,291.24,123.808,7.33292
115476,46813,196.059,395.119,200.028,7.33563
78581.9,41729.7,20.0025,259.913,125.705,7.33807
79187.7,45001.2,15948.6,270.725,74.189,7.34143
51101.4,46391.7,67.3437,204.867,34.5856,7.34171
78836,51401.2,4.22718,239.866,88.8917,7.34355
92479,51663.2,36.9882,312.391,85.534,7.34514
97612.5,81268.6,-2.41544,442.091,144.584,7.34903
77653.8,43633.8,26.0396,230.85,91.3922,7.3525
72207.2,29111.5,-5.1824,207.506,80.1317,7.35945
120461,56203.4,5.57033,373.827,108.999,7.36191
112683,55405.5,25.1767,390.687,201.579,7.36848
47564.3,57310.1,548.574,187.512,108.212,7.36857
55644.3,71624.6,28.3339,255.314,82.1746,7.36922
52284.4,55917.4,66.4877,258.074,190.715,7.37051
124034,61336.5,1.13586,435.629,139.56,7.37505
98422,52251.7,61.955,309.444,119.159,7.37657
59130.6,80121.1,875.521,290.044,102.37,7.377
81208.5,53308.4,45.0133,186.797,89.5498,7.3772
51775.1,49318.6,15.9735,225.235,93.1684,7.38079
91478.2,39198.6,33.8196,245.469,106.243,7.38586
101321,58323.1,145.169,386.32,129.629,7.38718
85624.5,40731,4.60369,294.266,139.56,7.3893
72956.7,62596.6,9.949,262.459,122.564,7.39228
53206.3,52738.4,3636.71,221.394,174.577,7.39689
89658.5,34336.1,-5.64292,232.981,66.8421,7.40265
65001.2,29935.7,-7.13917,203.869,133.224,7.40654
111695,68357.7,2.30424,303.195,137.274,7.41077
81250.1,45656.9,-0.124311,231.915,93.1684,7.41469
39072.4,40518.6,36.4372,163.01,96.0617,7.41557
102227,44027,2068.18,635.519,72.7196,7.41633
47428.7,47862.2,19.9129,146.984,84.8096,7.41708
65962.6,84327.5,27.8582,332.493,158.59,7.4173
107938,63795.1,1276.68,493.613,136.23,7.41933
53752.4,54852.9,100.253,243.058,155.401,7.42514
58349.2,30012.7,16.0169,162.507,69.9144,7.42586
55056.3,52745.4,13.3388,186.44,60.8979,7.42629
126569,59645,33.4936,393.388,127.341,7.4292
107591,61021.8,-9.28723,234.898,81.1203,7.4293
46882.1,48157.9,76.9548,187.298,103.158,7.43378
116890,66295.5,275.62,413.371,130.676,7.43391
76710.3,50472.3,16.8311,286.804,106.834,7.4347
40240.6,53086.4,35641.8,1253.76,95.2727,7.43758
101687,37240.3,58.4772,287.65,162.623,7.44152
74779.9,48219.1,28.4631,244.334,124.004,7.44211
97323.3,47036.9,97.2225,297.29,115.556,7.44238
43759.4,21004.9,0.422541,166.167,23.234,7.44421
56418.3,57607.4,315.099,265.004,103.289,7.44591
100096,42163.8,305.777,357.549,124.527,7.44806
101739,52618.4,76.956,292.507,138.319,7.44845
111785,62372.4,56.1014,339.064,152.666,7.44864
40505.4,41665.4,2.19925,149.646,97.5735,7.44898
100795,42569.1,3.00143,317.861,103.552,7.45235
61051.1,57907.6,21.2277,186.297,99.1507,7.45387
86985.1,75698.4,29.4763,407.362,201.385,7.45529
71079,71628.4,45.8526,292.437,160.412,7.45535
120609,56282.4,58.1079,370.283,96.6533,7.45639
108093,49089.6,22.5923,324.936,165.419,7.45682
70697.7,44544.2,62.9024,260.974,93.4314,7.45724
129839,57398.5,67.954,467.325,160.347,7.45758
112392,66935.6,5.97934,416.753,153.187,7.45845
116410,56993.4,91.4854,439.067,186.118,7.46056
68863.6,43530,2.87847,211.212,93.1026,7.46147
54895.1,81351.5,65.8086,201.8,121.255,7.46149
50950.1,57856.1,8.43441,283.986,159.436,7.46375
83124.4,41818.7,12.6693,266.134,132.31,7.46484
89643.8,44918.6,0.335657,265.993,77.6925,7.46666
106320,66890.5,12591.6,3243.53,203.452,7.46717
38949.6,50793.6,129111,109.901,99.4793,7.4691
50042.5,55540.8,-9.62367,222.034,118.242,7.46937
53191.4,51498.5,88.8857,239.724,167.369,7.47084
117768,62724.6,85.9234,424.545,152.926,7.47196
81565.3,47780.4,52.6627,234.401,154.359,7.47783
48500.2,42315.3,111.554,249.649,99.8078,7.47811
76885.6,55606.3,14.6183,322.906,101.844,7.47871
80140.5,50033.8,72.731,296.939,126.294,7.48012
67049.5,60239.8,13.2383,212.709,104.471,7.48082
92926.6,37133.4,294.703,269.666,122.368,7.48233
90442,59757.8,19.4084,332.004,151.493,7.4824
69722.2,28570.8,13.2115,194.731,142.366,7.4829
96119.7,61931.3,-9.21011,342.695,116.408,7.48584
84301.5,85116.1,29.3267,344.161,192.98,7.48689
69657.5,58960,15.0819,221.536,109.983,7.48691
98537.5,44887.6,-6.35935,295.251,84.4803,7.4874
57070.9,59859.6,133.046,229.997,118.897,7.4894
86259,59618.6,-5.40137,407.984,194.403,7.49048
113065,57819.6,7.53725,385.003,152.796,7.49082
54436,55422.7,6.51378,164.589,76.2417,7.49093
64021.4,55579.1,29.2573,224.311,98.7565,7.49209
38411.1,49110.2,1182.97,182.004,101.187,7.49317
73389.3,35815.2,-53.6821,205.01,86.1267,7.49321
49955,49809.8,47.301,206.294,136.621,7.49382
105300,61946.4,249.481,333.892,166.524,7.49716
77836.9,84624.1,17.2663,340.74,145.04,7.49718
68938.5,54808.7,1.32958,133.949,88.8259,7.49855
47474.2,45271.6,30.2361,201.942,107.096,7.49925
87040.9,57805.8,15948.7,523.312,142.822,7.50024
98954.1,44638.9,19.9639,296.306,100.793,7.50092
55234.3,36826.3,-1.44974,149.646,44.0683,7.50464
52690,67072.5,47.318,351.486,238.869,7.50508
71747.8,30469.2,19.3557,186.297,71.9181,7.50667
39888.8,54195,8307.06,172.693,51.815,7.51059
108410,63693.8,-21.7519,303.757,129.368,7.51111
51119.7,67265.2,60.567,270.796,111.951,7.51138
93234,63130,-6.74406,350.719,136.556,7.51378
69598.2,82735.4,20.4907,277.641,183.721,7.51455
37967.4,51746,18307.2,397.265,124.789,7.51596
112962,80233.5,6369.06,414.131,202.871,7.51659
91604.9,83672.3,341.777,457.806,255.346,7.51848
93619.9,50130,71.6355,310.497,167.434,7.51886
84879,41548.4,-26.4987,275.737,138.515,7.52147
64719.5,34298.4,1.1673,238.873,133.159,7.52246
45122.2,57642.5,2907.21,197.445,127.014,7.52412
55177.6,71820.1,14359.1,2351.22,183.526,7.52433
123979,58086.4,-46.8439,331.864,155.922,7.5244
68212.6,51642.7,602.46,289.128,197.507,7.52582
105782,57507.1,32.873,355.389,143.214,7.52616
119850,58680.4,2.60124,340.949,146.279,7.52715
67338.9,54917.7,27.8842,203.512,80.9226,7.52757
83348.5,77816.9,28.2151,294.899,139.103,7.52832
104241,65209.8,60.099,197.945,81.1203,7.52844
71494.3,81930.3,17435.4,706.303,94.6809,7.53121
79404.9,38379.9,4.49295,238.802,120.207,7.53302
94335,68902.4,0.421,420.202,174.642,7.53368
43686.4,27734.9,11.5046,134.958,18.8272,7.53394
76854.5,74839.4,80.6552,343.952,127.864,7.5353
74210.8,63458.7,151.285,400.794,264.813,7.5367
95822.6,50593.6,105.2,287.861,121.582,7.53785
92186.7,59007.8,19.7871,307.689,94.4837,7.54598
92606.4,42356.7,24.0182,385.003,167.239,7.55065
100338,47671.9,5.92827,291.733,145.171,7.55224
44158.8,30498.6,87.1392,177.421,98.4936,7.55228
81712.5,62622.5,29.7013,392.211,108.409,7.55309
51741.9,37940.2,-3.81629,169.753,27.5075,7.55324
52013.3,64475.6,4.47494,268.96,125.574,7.55456
83410.2,43920.3,402.771,249.437,65.9071,7.55803
86347.1,38555.1,2.73716,368.545,215.453,7.56122
87222.7,57221.7,8820.77,288.495,124.92,7.56138
116052,53864.3,15.4426,382.367,110.114,7.56645
97210.5,51995.3,567.732,434.803,215.84,7.57175
118367,72437.5,57.4876,472.797,179.767,7.57399
69120.7,39827.5,0.41246,220.327,71.7846,7.57557
106491,54160.8,4.69573,317.931,120.534,7.57674
47067.3,49740.7,22.2607,180.787,147.127,7.59102
50862.7,51086,141.887,180.644,161.973,7.59724
92222.9,55316.1,13.5962,340.251,156.573,7.60586
52814.9,58186,24.165,365.485,136.034,7.60661
40693.6,31272.9,3192.01,137.192,99.1507,7.60838
119414,58094.8,-8.44047,350.231,165.874,7.61298
54367.1,52154.2,-85.3776,158.127,21.0974,7.61607
70926.3,61427.6,12814.6,418.823,193.433,7.61646
63864.7,60898.6,37.6836,234.756,175.42,7.61705
76325.8,88931.3,31.9631,247.524,133.551,7.61925
75574,33792.7,48.4054,218.548,87.5093,7.61985
69711.6,36259,9332.89,253.686,155.792,7.62153
121236,55063.8,10.7793,392.557,166.199,7.62294
94446.9,50702.8,70.1737,309.514,111.229,7.62384
54079.4,34164,14.3838,107.223,80.0658,7.62392
89601.9,52544.2,-5.41142,224.026,112.737,7.62513
102549,48937.5,-1.78201,396.227,145.04,7.62663
121805,48905.8,111.097,355.738,177.756,7.62993
81541.1,74414.8,70.3283,411.507,220.93,7.63023
60689.8,47495.7,65.4233,273.408,119.487,7.63105
130540,78461.8,9.24804,457.258,204.356,7.63254
86265,34583.8,-9.96563,340.53,140.8,7.63297
87979.8,35803.2,27.6121,251.137,62.0333,7.63343
83959.2,46034.5,0.176768,301.016,117.784,7.63498
59428.7,61956.3,24.1781,233.123,59.3618,7.63548
51344.3,46735.9,45.2598,307.9,86.5218,7.63562
97116.1,71102.4,110.994,414.062,150.646,7.63591
71808.7,33519.1,5.35993,209.074,37.5906,7.63595
97621.1,43232,-1.01139,264.155,97.705,7.63623
95696.4,86355.1,88.2666,325.636,179.831,7.63696
58603.3,64903,5408.49,355.18,219.706,7.63917
98365.6,75993.6,52.5445,421.788,107.687,7.63968
109837,62646.4,-1.12178,477.854,197.766,7.64101
43784,57994.2,13.1597,236.176,142.366,7.64244
88021.9,44765.7,3941.84,254.04,101.384,7.64283
47246.5,48498.7,37176.5,189.372,110.967,7.64414
69342.9,90466.3,490.377,403.492,165.549,7.64548
44542.8,49329.9,19.9115,120.31,49.0769,7.6457
135959,67649.7,38.112,442.16,214.164,7.64742
86240.4,44831.3,3.37508,337.037,146.475,7.65099
88971,43907.2,51285.8,318.772,134.858,7.65116
64802.8,27729.5,337.852,232.129,95.4042,7.65233
49196.7,58416.6,4.61775,219.971,94.6809,7.65264
86210.5,53507,2397.64,370.77,135.838,7.65542
101801,54742.5,13.7063,2968.03,195.891,7.65639
38819.1,38859.3,6.61894,215.914,100.005,7.66013
72936.4,65447,20852,520.464,240.153,7.6648
85184.4,42560.3,144.18,363.537,113,7.66702
75166.2,32586.7,11.2633,178.138,89.1549,7.66963
75538.9,77523.3,21.1235,357.688,254.513,7.66978
51942.9,58445.5,19791.9,229.216,133.617,7.67388
59699.6,68382.3,6343.09,198.088,105.39,7.67505
112271,77614.7,45.909,391.102,148.105,7.67626
105542,61998.3,199.157,422.615,160.217,7.67931
89051.8,62296.6,18759.2,456.572,152.861,7.68085
50664.1,49941.6,21.189,162.005,74.2558,7.68137
80854.5,59201.2,6.2414,322.555,133.028,7.68265
57395.8,44542,2202.21,161.574,93.8918,7.68594
83064.5,69221.9,174.114,348.906,200.545,7.68829
42984.2,58359.1,46.3027,266.487,165.614,7.68997
65624.1,36594.9,0.885031,194.731,107.096,7.69279
95049.5,49497.7,-8.14122,240.221,82.8994,7.69713
53520.5,56507.7,29307.6,309.444,88.036,7.69872
98076.9,41227.4,8.67232,229.287,101.319,7.70275
58364.5,65936.1,35.2234,340.111,213.326,7.70637
95888.4,40606.4,20.8663,280.603,130.937,7.70779
57862,62368.1,158.325,360.335,162.363,7.71121
61557.1,33613.6,26.304,189.3,51.1472,7.71342
71017.5,29249.9,15.8644,258.074,129.433,7.71387
79441.3,62906.7,48.1425,262.812,119.683,7.71389
68974.6,55542.8,35930.5,313.443,190.132,7.71425
69595.4,52634.2,15.322,282.366,99.4793,7.71601
97949.9,51064.2,18.7761,401.97,196.149,7.71728
85077.2,41603.8,59.4061,366.598,165.874,7.72024
63751.9,46566.5,44.5193,186.082,135.511,7.72266
61197.1,36136.2,10.7957,276.936,149.017,7.72712
92865.4,43552.1,0.384329,216.056,81.911,7.72832
36400,46515.1,98707.8,150.437,173.344,7.7289
44101,28383.4,9.34947,162.866,73.1204,7.73406
91096,60027.2,10.5096,401.348,178.988,7.73551
122009,61365.9,0.0952102,342.835,120.076,7.73652
69904.3,27483.4,3.98429,165.88,111.557,7.73669
59560.1,51818.1,21.8176,220.825,89.6156,7.74011
45065.8,56065.8,35.8064,215.13,144.584,7.7488
62891.1,41711.4,18.2238,331.095,123.153,7.75304
34878.1,47775.4,7.02096,114.963,85.0072,7.7581
45746.9,40790.5,6.73098,186.726,111.295,7.75878
85399.3,79598,115.485,260.762,116.211,7.75883
107098,71601.3,145502,496.678,235.337,7.75935
78128.1,88599.9,184.884,463.286,260.913,7.76042
126685,63699.8,94.4799,416.753,213.39,7.76401
